img_index,width,height,noise_std,noise_std_est,avg_mass_loss,t_diff,max_rel_gain,rel_gain_synth_1,rel_error_synth_1,rel_gain_synth_2,rel_error_synth_2,rel_gain_synth_3,rel_error_synth_3,rel_gain_synth_4,rel_error_synth_4,rel_gain_synth_5,rel_error_synth_5,rel_gain_synth_6,rel_error_synth_6,rel_gain_synth_7,rel_error_synth_7,rel_gain_synth_8,rel_error_synth_8,rel_gain_synth_9,rel_error_synth_9,rel_gain_synth_10,rel_error_synth_10,rel_gain_synth_11,rel_error_synth_11,rel_gain_synth_12,rel_error_synth_12,rel_gain_synth_13,rel_error_synth_13,rel_gain_synth_14,rel_error_synth_14,rel_gain_synth_15,rel_error_synth_15,rel_gain_synth_16,rel_error_synth_16
41,255,170,0.05,0.052798948892054394,0.0011047146543753464,0.122,0.403776781772762,0.33753444571925734,0.047188653433810505,0.37364772580850414,0.02146285389206206,0.31552216995965093,0.06286940556294042,0.3444148960142524,0.042287268552443455,0.31308012794523055,0.06460902830505219,0.31923772575365145,0.06022257749009803,0.31066947454985966,0.06632629092591316,0.3179883738594716,0.06111257076424385,0.31308012794523055,0.06460902830505219,0.3230201913423737,0.057528085290315674,0.31552216995965093,0.06286940556294042,0.32175243478758125,0.05843118938154551,0.38590858409327816,0.012728660219696031,0.38590858409327816,0.012728660219696031,0.320486275467422,0.05933315566037248,0.376664931939043,0.019313504957305817
41,255,170,0.1,0.1025282689148708,0.0020171162715265944,0.23700000000000002,0.6534295057444642,0.6039971728136021,0.029896849402481787,0.6387867981102986,0.00885596125101973,0.5742306307012948,0.04789975911764669,0.6088037869058968,0.026989792236999276,0.5705978902516989,0.05009685336144401,0.5793558111387807,0.044800031902377094,0.5670513586699144,0.05224180817775937,0.577874536123714,0.04569591225888475,0.5698932975259282,0.05052299352848642,0.5823362665675149,0.04299744194110002,0.5808434903055252,0.043900278292334484,0.5845985052300988,0.04162923201456594,0.6096709753622096,0.02646531359832737,0.5981477601304931,0.033434594835708036,0.5823362665675149,0.04299744194110002,0.644379003994599,0.0054737753973914975
41,255,170,0.15,0.15371779651761266,0.004301826710618185,0.595,0.8789990508509052,0.7503195971938188,0.06848297959427596,0.8018646034009089,0.04105081767607386,0.7101968785010817,0.08983622012655168,0.7527921383188073,0.06716709754320795,0.7039372524374831,0.09316758214121791,0.7160385581858428,0.08672728844182531,0.7008942827141099,0.0947870452920881,0.7147253518639244,0.08742617454361644,0.7039372524374831,0.09316758214121791,0.7207190692879447,0.08423632864065761,0.7269327591651094,0.08092941378386145,0.7286865808642561,0.07999603295093746,0.8358905008168536,0.022942294736407645,0.8358905008168536,0.022942294736407645,0.7255467757012186,0.08166703175299407,0.8224024970834789,0.03012058667182221
