width,height,noise_1,noise_1_coef,noise_2,noise_2_coef,noise_3,noise_3_coef
64.0,64.0,0.05,0.8113761742909747,0.1,0.8828400323788324,0.15,0.9110401625986452
64.0,128.0,0.05,0.8139556894699731,0.1,0.8833805720011392,0.15,0.9236216545104979
64.0,192.0,0.05,0.8132383227348325,0.1,0.8932141794098746,0.15,0.9132704617064676
64.0,256.0,0.05,0.8147894094387689,0.1,0.8957098548611003,0.15,0.9124383882240013
64.0,320.0,0.05,0.8201385537783303,0.1,0.8924470345179238,0.15,0.9183228457415546
64.0,384.0,0.05,0.817357003688812,0.1,0.8892411986986793,0.15,0.9169020034648755
64.0,448.0,0.05,0.8169342364583695,0.1,0.8886203879401795,0.15,0.9120169140043713
64.0,512.0,0.05,0.8166817327340442,0.1,0.8939147616426149,0.15,0.9026308854420979
128.0,64.0,0.05,0.9099020933111507,0.1,0.931833746532599,0.15,0.9548246860504149
128.0,128.0,0.05,0.9067729115486143,0.1,0.944075360894203,0.15,0.9487305526380185
64.0,576.0,0.05,0.8159330597630251,0.1,0.8912165959676104,0.15,0.9055394694638351
64.0,640.0,0.05,0.8185720940430958,0.1,0.8866082628568012,0.15,0.9055568553783276
128.0,192.0,0.05,0.9077886740366615,0.1,0.9407204058435226,0.15,0.9493573212329253
128.0,256.0,0.05,0.9095711012681323,0.1,0.9429310758908588,0.15,0.9385111155333342
128.0,320.0,0.05,0.9115546941757201,0.1,0.9355924526850381,0.15,0.9390697655854403
128.0,384.0,0.05,0.9074835313691031,0.1,0.9351069728533424,0.15,0.9374333016666366
192.0,64.0,0.05,0.9374520844883386,0.1,0.962607231405046,0.15,0.9612967938552669
128.0,448.0,0.05,0.9077696573166618,0.1,0.9344499735605147,0.15,0.9384802409580776
192.0,128.0,0.05,0.9429117871655356,0.1,0.9601498643557228,0.15,0.9639614894066328
128.0,512.0,0.05,0.9093753993511198,0.1,0.9276905407508212,0.15,0.9423403828232376
192.0,192.0,0.05,0.9426472363648589,0.1,0.960529181692335,0.15,0.9538785910900729
128.0,576.0,0.05,0.907920025013111,0.1,0.9287510757093074,0.15,0.9457057395589696
128.0,640.0,0.05,0.906498332818349,0.1,0.9284801284472146,0.15,0.9461782596729421
192.0,256.0,0.05,0.9426837166150408,0.1,0.9555087321334412,0.15,0.9508424335055882
192.0,320.0,0.05,0.9439687596427069,0.1,0.9498329957326251,0.15,0.9559847984784916
256.0,64.0,0.05,0.9525157511234281,0.1,0.9749673927823701,0.15,0.9706546862920125
192.0,384.0,0.05,0.9420892706623781,0.1,0.9480955424132168,0.15,0.9593441653153535
192.0,448.0,0.05,0.9406205207582502,0.1,0.9495970748719713,0.15,0.9602195161150036
