width,height,noise_1,noise_1_coef,noise_2,noise_2_coef,noise_3,noise_3_coef
64.0,64.0,0.05,0.5707698221033823,0.1,0.549993951501635,0.15,0.5447100591820464
64.0,128.0,0.05,0.5715817021526911,0.1,0.5530312258525765,0.15,0.5412060043764492
64.0,192.0,0.05,0.5729438695308888,0.1,0.5514224989128532,0.15,0.5405259672759586
64.0,256.0,0.05,0.5770661074238853,0.1,0.5488107174986361,0.15,0.5363565649590855
64.0,320.0,0.05,0.5763411447128467,0.1,0.5496679133443096,0.15,0.5348014035338169
128.0,64.0,0.05,0.5600705546483681,0.1,0.5474976492844152,0.15,0.5389192344272866
64.0,384.0,0.05,0.5774402364166592,0.1,0.5449973916388183,0.15,0.5376253231035608
128.0,128.0,0.05,0.5518519394028065,0.1,0.5408212227947892,0.15,0.5327927338174523
64.0,448.0,0.05,0.5775623214017683,0.1,0.5437540707084679,0.15,0.5374838925759009
64.0,512.0,0.05,0.5760680501472586,0.1,0.5450972116322996,0.15,0.5353707714249365
64.0,576.0,0.05,0.5761821980442385,0.1,0.5440323618117263,0.15,0.5369725615706088
64.0,640.0,0.05,0.5758378103048171,0.1,0.5436232496671226,0.15,0.5356433342895728
128.0,192.0,0.05,0.5496850367250278,0.1,0.536105348438951,0.15,0.5346729146904855
192.0,64.0,0.05,0.5598666014479934,0.1,0.5452129777149897,0.15,0.537587001194507
128.0,256.0,0.05,0.5481969339423126,0.1,0.536008958769892,0.15,0.5321653254401946
192.0,128.0,0.05,0.5501820146768517,0.1,0.5370012829157612,0.15,0.533896376122077
128.0,320.0,0.05,0.5474392651937968,0.1,0.5350021742875407,0.15,0.5324422072588203
128.0,384.0,0.05,0.5459386771097176,0.1,0.5350858004739761,0.15,0.5353656891410076
128.0,448.0,0.05,0.5450162633584192,0.1,0.535784629189748,0.15,0.5349281518874555
192.0,192.0,0.05,0.5463163562615954,0.1,0.5346148132760224,0.15,0.5337119007095049
128.0,512.0,0.05,0.5452916365437155,0.1,0.5347798335070714,0.15,0.536720794490768
