width,height,noise_1,noise_1_coef,noise_2,noise_2_coef,noise_3,noise_3_coef
64.0,64.0,0.05,0.843070199092229,0.1,0.9012027333180108,0.15,0.9192169816405684
64.0,128.0,0.05,0.8772326012452442,0.1,0.9162208686272302,0.15,0.9434371082871048
64.0,192.0,0.05,0.8837805853949651,0.1,0.9294006559583874,0.15,0.9379831361181943
64.0,256.0,0.05,0.8888995274901388,0.1,0.9355135882894197,0.15,0.9437701216450444
64.0,320.0,0.05,0.8963708082834878,0.1,0.9324922164281207,0.15,0.9450303183661568
64.0,384.0,0.05,0.8941352367401121,0.1,0.9332918458514741,0.15,0.944485855691227
64.0,448.0,0.05,0.8952212475595018,0.1,0.9317041862578617,0.15,0.9413398762859365
64.0,512.0,0.05,0.8953170229991275,0.1,0.9376631428798038,0.15,0.9334591803727326
128.0,64.0,0.05,0.8808108667532601,0.1,0.9145453572273252,0.15,0.9457613582964296
128.0,128.0,0.05,0.9234952429930368,0.1,0.9577216580510137,0.15,0.9568397645597104
64.0,576.0,0.05,0.8949211902088586,0.1,0.9338866781305382,0.15,0.9347161147820117
64.0,640.0,0.05,0.8976171414057412,0.1,0.9301543235778807,0.15,0.9347805270442258
128.0,192.0,0.05,0.9396283162964713,0.1,0.9593803021642894,0.15,0.9629773504940081
128.0,320.0,0.05,0.9494650363922118,0.1,0.9601690371831256,0.15,0.9562973622922545
128.0,256.0,0.05,0.9444545954465864,0.1,0.9665593504905698,0.15,0.9546765574702509
128.0,384.0,0.05,0.9493146505620742,0.1,0.9600905080636339,0.15,0.9552859965665842
192.0,64.0,0.05,0.8865909443961247,0.1,0.9313247270054285,0.15,0.9386287059312985
128.0,448.0,0.05,0.9492698879469007,0.1,0.9596149126688637,0.15,0.9566670372372582
192.0,128.0,0.05,0.9399260083834328,0.1,0.9591047134664321,0.15,0.9630189265733884
128.0,512.0,0.05,0.9520536909500756,0.1,0.9537269671758014,0.15,0.9612978608519942
128.0,576.0,0.05,0.951071359493114,0.1,0.9548180633121064,0.15,0.9642861998130265
192.0,192.0,0.05,0.9537723329332137,0.1,0.969110705234386,0.15,0.9594309967731743
128.0,640.0,0.05,0.9502456585566201,0.1,0.9545345107714334,0.15,0.9652460945977106
192.0,256.0,0.05,0.9613792101542152,0.1,0.9672689769003123,0.15,0.9594288873083798
256.0,64.0,0.05,0.8837594340244928,0.1,0.9373899549245832,0.15,0.9419227087939226
192.0,320.0,0.05,0.966231690512763,0.1,0.963281922870212,0.15,0.9659562287507234
192.0,384.0,0.05,0.9661822407333936,0.1,0.9627545321429215,0.15,0.9710342305187336
256.0,128.0,0.05,0.9456096837917962,0.1,0.9660466263691583,0.15,0.9542091025246514
192.0,448.0,0.05,0.9657085887969484,0.1,0.9646003208463152,0.15,0.9717862231811308
192.0,512.0,0.05,0.965646985504362,0.1,0.9669420619805651,0.15,0.9722003230342159
256.0,192.0,0.05,0.9615499112341136,0.1,0.9667254156536523,0.15,0.9598768787619509
