energy,prior,fidelity,mass,psnr,ssim_indices
18009.20146511364,18009.20146511364,0.0,0.0,26.021807379093875,0.6735616935483146
15851.035440087386,15841.7733771379,9.262062949485276,11.247341049514944,26.716273266860885,0.7012868024795372
14018.997204350371,13984.733026735186,34.26417761518531,22.55395209643757,27.374267371963093,0.7269081410710209
12470.36535530195,12399.112504854613,71.25285044733799,33.88891363379662,27.985521697903515,0.7501735812154003
11165.686091632435,11048.667557822642,117.01853380979347,45.268691815959755,28.539885819246237,0.7709057536332319
10068.975321239273,9900.105265457434,168.87005578183957,56.72178017121041,29.028251882166636,0.7890325914553057
9148.035854203417,8923.433263349812,224.60259085360397,68.24730582526536,29.44350507986465,0.804552634014258
8374.54459893816,8092.088177285041,282.45642165311915,79.8429858329182,29.78138233663889,0.8175373191403094
7724.0210330672935,7382.952361453926,341.0686716133675,91.51367686135927,30.040970282989825,0.8281198439816316
7175.646909010184,6776.231135278125,399.4157737320586,103.30288318026578,30.22477685601804,0.8364691520961755
6711.872628300195,6255.109954946989,456.7626733532065,115.23746353335446,30.338280036636228,0.842772438403284
6318.0772323809115,5805.4629852247535,512.6142471561581,127.34663277195068,30.3891079274204,0.8472219776207854
5982.18269972232,5415.518448319093,566.6642514032269,139.6421992550895,30.386103001618586,0.8500162470115042
5694.2551282615805,5075.508877351675,618.7462509099055,152.13078165237675,30.338401308105126,0.8513415634743516
5446.173257803726,4777.369951558565,668.8033062451617,164.87295997372712,30.254763139922538,0.8513761841006179
5231.326963341686,4514.474823559013,716.8521397826726,177.89970137021737,30.143117534963075,0.8502833722665889
5044.327872776203,4281.373124587993,762.9547481882103,191.22590773264528,30.01033289307746,0.8482146551973561
4880.77618362772,4073.572459788823,807.2037238388965,204.8673733343894,29.86215849068934,0.8453023319273344
4737.060993241555,3887.354238159751,849.7067550818041,218.83710955435527,29.703302193174643,0.8416647327266404
4610.2206129543665,3719.6411850974027,890.579427856964,233.12654839851893,29.537536024679177,0.837408176270953
4497.806754518433,3567.8715092587545,929.9352452596785,247.74889637093293,29.3678205979449,0.832626335970834
4397.7894704207265,3429.9056207183185,967.8838497024078,262.70180738315685,29.196448411018558,0.8274013501927615
