width,height,noise_1,noise_1_coef,noise_2,noise_2_coef,noise_3,noise_3_coef
64.0,64.0,0.05,0.7714456414069045,0.1,0.8562264482950359,0.15,0.8906299423386516
64.0,128.0,0.05,0.8559514717168369,0.1,0.9278641103763839,0.15,0.9273834853839891
64.0,192.0,0.05,0.9106919624987097,0.1,0.9444259684805452,0.15,0.9623108749606613
128.0,64.0,0.05,0.7629621919329789,0.1,0.8500840466432632,0.15,0.874503729430433
64.0,256.0,0.05,0.9348397240785146,0.1,0.9614680833238526,0.15,0.9833034542671685
64.0,320.0,0.05,0.9441565284464969,0.1,0.9783613042432826,0.15,0.9852415905823196
128.0,128.0,0.05,0.8710548671009665,0.1,0.9194819575719287,0.15,0.9463887804789821
64.0,384.0,0.05,0.9560098303268455,0.1,0.9878964711052179,0.15,0.9835212834978537
64.0,448.0,0.05,0.9685122845775538,0.1,0.9892889584048262,0.15,0.981667411648911
128.0,192.0,0.05,0.9105121940938852,0.1,0.9557619127194752,0.15,0.9565236783108463
64.0,512.0,0.05,0.9721001342314943,0.1,0.9976327399968101,0.15,0.9840437844690387
64.0,576.0,0.05,0.9816964474818449,0.1,0.9953782535178765,0.15,0.9906470624405918
128.0,256.0,0.05,0.9363399982106558,0.1,0.9697669709418246,0.15,0.9610945142710053
64.0,640.0,0.05,0.9848873465318442,0.1,0.9978398197660845,0.15,0.9966625899240528
192.0,64.0,0.05,0.7859655311716819,0.1,0.852077334679423,0.15,0.8883926973973347
128.0,320.0,0.05,0.9583189724247734,0.1,0.9713336351394058,0.15,0.9783287768484242
192.0,128.0,0.05,0.8732311422217122,0.1,0.9268750631670198,0.15,0.9334835815965855
128.0,384.0,0.05,0.968891635388302,0.1,0.975230805846071,0.15,0.987345517238905
192.0,192.0,0.05,0.9165191869295581,0.1,0.9496277137216036,0.15,0.9559423360556227
128.0,448.0,0.05,0.9734758918719516,0.1,0.9841636076743878,0.15,0.9896756144153273
128.0,512.0,0.05,0.9840685370429668,0.1,0.9895767293811205,0.15,0.992887413682498
192.0,256.0,0.05,0.9427529060368798,0.1,0.957620689737932,0.15,0.9717309991316765
128.0,576.0,0.05,0.9860569925706315,0.1,0.9940773300108274,0.15,0.9947615456378478
256.0,64.0,0.05,0.7843333577729132,0.1,0.8505139494262236,0.15,0.895367263167881
192.0,320.0,0.05,0.956187712692837,0.1,0.9727714181620268,0.15,0.9823084689905024
128.0,640.0,0.05,0.9889171123876747,0.1,0.9962443401374934,0.15,0.9948737999606582
256.0,128.0,0.05,0.8600683210175163,0.1,0.9252593032672428,0.15,0.9251561159169812
192.0,384.0,0.05,0.9680901977910114,0.1,0.9810218831374808,0.15,0.9866545173035987
192.0,448.0,0.05,0.9704622254298596,0.1,0.9862634213969074,0.15,0.9859002929186726
256.0,192.0,0.05,0.9189303255694982,0.1,0.9427231708113732,0.15,0.9607911533800755
192.0,512.0,0.05,0.9803087975465445,0.1,0.9929626264599675,0.15,0.987743863150001
256.0,256.0,0.05,0.9346767882537519,0.1,0.9623102127160666,0.15,0.9739247220122714
192.0,576.0,0.05,0.9834776782449772,0.1,0.9955403861406442,0.15,0.9892848269764283
256.0,320.0,0.05,0.9495550901717974,0.1,0.9729951307119102,0.15,0.976690876070266
320.0,64.0,0.05,0.7848090047909568,0.1,0.8503911478724919,0.15,0.8869893492340726
192.0,640.0,0.05,0.9879792054211665,0.1,0.9962369186180376,0.15,0.9949894056893679
256.0,384.0,0.05,0.9618581894873162,0.1,0.9834313884295209,0.15,0.9799801472686588
320.0,128.0,0.05,0.8737459012007777,0.1,0.9192142934555672,0.15,0.9357505672946964
320.0,192.0,0.05,0.9079725851074697,0.1,0.9455405640826174,0.15,0.9612848125087083
256.0,448.0,0.05,0.9734413777925511,0.1,0.9884044647057928,0.15,0.9884219422766456
256.0,512.0,0.05,0.97841772431523,0.1,0.9890104357716704,0.15,0.9911063710989809
320.0,256.0,0.05,0.935975756377677,0.1,0.9622165526010098,0.15,0.9688878251858396
256.0,576.0,0.05,0.9824962031005682,0.1,0.9907000160171198,0.15,0.9948771011463771
320.0,320.0,0.05,0.9505789632678684,0.1,0.9752334614281271,0.15,0.9725416643021418
256.0,640.0,0.05,0.9905792741861335,0.1,0.9931233717117515,0.15,0.9977627827343618
320.0,384.0,0.05,0.9633393990597777,0.1,0.9788894650306662,0.15,0.9847402782450527
320.0,448.0,0.05,0.9688374686768404,0.1,0.9845960856605631,0.15,0.9885530054663897
320.0,512.0,0.05,0.9794196770014376,0.1,0.9861504535690302,0.15,0.9933716943220271
320.0,576.0,0.05,0.9842306295619825,0.1,0.9906102587894952,0.15,0.9900583540778156
320.0,640.0,0.05,0.991688688982709,0.1,0.992836277545161,0.15,0.9918125986635737
384.0,64.0,0.05,0.7827942860208776,0.1,0.8592661689176885,0.15,0.8817213203502516
384.0,128.0,0.05,0.8747972485704923,0.1,0.9127101037486843,0.15,0.9372319991942136
384.0,192.0,0.05,0.9093135420063913,0.1,0.9473156976096284,0.15,0.9604792352234566
448.0,64.0,0.05,0.7828705559265198,0.1,0.8519857201325685,0.15,0.8797772575769713
384.0,256.0,0.05,0.9367330059525718,0.1,0.967225181202604,0.15,0.9646514153025213
384.0,320.0,0.05,0.9515868175624201,0.1,0.9716989490541206,0.15,0.9789244021420974
448.0,128.0,0.05,0.8733646743075237,0.1,0.9140832479280191,0.15,0.9366132269369776
384.0,384.0,0.05,0.9646780275896014,0.1,0.9768543955727186,0.15,0.9861314102321582
384.0,448.0,0.05,0.976436797596181,0.1,0.9842153451771268,0.15,0.9876951486968852
448.0,192.0,0.05,0.9077102055125654,0.1,0.947959240098334,0.15,0.9559194639058036
384.0,512.0,0.05,0.9804486881225949,0.1,0.9868000086818804,0.15,0.9898765212992555
448.0,256.0,0.05,0.9369734497455635,0.1,0.9627673315091902,0.15,0.9697070267902409
384.0,576.0,0.05,0.9843258989545426,0.1,0.990962299212386,0.15,0.989474398803925
512.0,64.0,0.05,0.7826249054328575,0.1,0.8539648284888813,0.15,0.8745712884070777
448.0,320.0,0.05,0.9522230855487991,0.1,0.9706799428079991,0.15,0.9800587482183205
384.0,640.0,0.05,0.9870189594128531,0.1,0.9953655484014924,0.15,0.9898323919420877
448.0,384.0,0.05,0.9659824955610292,0.1,0.980031997504547,0.15,0.9826802435562814
512.0,128.0,0.05,0.8759879487092971,0.1,0.9200359677888973,0.15,0.9391391914322288
512.0,192.0,0.05,0.9081152053480565,0.1,0.9500712479781255,0.15,0.9526228271289416
448.0,448.0,0.05,0.9765385101719811,0.1,0.9830381848117394,0.15,0.9855275388100303
448.0,512.0,0.05,0.9808377937857574,0.1,0.9887985998288494,0.15,0.9866574572033331
512.0,256.0,0.05,0.9381450950093833,0.1,0.958371631187697,0.15,0.9697072348875506
448.0,576.0,0.05,0.9835934424756989,0.1,0.9925027974452448,0.15,0.9876535630259785
512.0,320.0,0.05,0.952376915869055,0.1,0.9699012058176902,0.15,0.9812793513244256
576.0,64.0,0.05,0.7801405328514003,0.1,0.8544074684087641,0.15,0.8855432052618839
512.0,384.0,0.05,0.9657197527644759,0.1,0.9777659124340349,0.15,0.9814384863161234
448.0,640.0,0.05,0.9870946690383224,0.1,0.9937907197580682,0.15,0.9897510353623853
576.0,128.0,0.05,0.8764299739261422,0.1,0.9203488622204673,0.15,0.9382965636988685
512.0,448.0,0.05,0.9702408150288471,0.1,0.9862500944946746,0.15,0.9835883441341285
576.0,192.0,0.05,0.908442491304488,0.1,0.949142614611758,0.15,0.9532843277419363
576.0,256.0,0.05,0.9381419515281851,0.1,0.9624384874011263,0.15,0.9723210523049373
512.0,512.0,0.05,0.9805236923041443,0.1,0.9888497426330758,0.15,0.9840816650286394
576.0,320.0,0.05,0.9532235298361357,0.1,0.9722973242395504,0.15,0.9765069964382658
512.0,576.0,0.05,0.9840091019910318,0.1,0.9921889536973454,0.15,0.987802545621173
640.0,64.0,0.05,0.7807818465733446,0.1,0.8528920798539065,0.15,0.8839615438950355
576.0,384.0,0.05,0.9657940360785515,0.1,0.9780090802458068,0.15,0.9805110942853894
512.0,640.0,0.05,0.9866816055897132,0.1,0.9936119849160462,0.15,0.9906076809481061
640.0,128.0,0.05,0.8753640080602303,0.1,0.9171549884691038,0.15,0.9346261465881852
576.0,448.0,0.05,0.9699000986582077,0.1,0.9862058225041707,0.15,0.9816703112264414
640.0,192.0,0.05,0.9091482731491216,0.1,0.9481430818817879,0.15,0.9578916936448628
576.0,512.0,0.05,0.9809061031740414,0.1,0.9878226596887074,0.15,0.9863102602247245
640.0,256.0,0.05,0.938504715715655,0.1,0.9578530372245625,0.15,0.9728265784420512
640.0,320.0,0.05,0.9537488070284725,0.1,0.9697837266249879,0.15,0.976167795819011
576.0,576.0,0.05,0.9844718135220083,0.1,0.9911709501810056,0.15,0.9892734582012251
640.0,384.0,0.05,0.9655663523049356,0.1,0.9788981709048227,0.15,0.9786630039205223
576.0,640.0,0.05,0.9888490367750392,0.1,0.9904536011838811,0.15,0.991620534411116
640.0,448.0,0.05,0.969847174702986,0.1,0.9838546025257724,0.15,0.9831735332862247
640.0,512.0,0.05,0.9803146614468139,0.1,0.9880710937365366,0.15,0.9875768175267892
640.0,576.0,0.05,0.9849994133128483,0.1,0.9886103673936388,0.15,0.9894330229426874
640.0,640.0,0.05,0.9885051364641956,0.1,0.9904504284684549,0.15,0.9932847609046727
