width,height,noise_1,noise_1_coef,noise_2,noise_2_coef,noise_3,noise_3_coef
64.0,64.0,0.05,1.2168218692143755,0.1,1.461434240142504,0.15,1.59063129513352
64.0,128.0,0.05,1.2678556144237516,0.1,1.4676608145236967,0.15,1.5897466076744926
64.0,192.0,0.05,1.3020376364390052,0.1,1.4734663897090483,0.15,1.634219104861036
64.0,256.0,0.05,1.2963663786649702,0.1,1.4901074270407355,0.15,1.6313212889212148
64.0,320.0,0.05,1.2906278173128762,0.1,1.512905160586039,0.15,1.6474356474699798
64.0,384.0,0.05,1.33416892753707,0.1,1.509357823265923,0.15,1.6468061341179743
64.0,448.0,0.05,1.3324053514571415,0.1,1.5322463853018622,0.15,1.6358799404568143
64.0,512.0,0.05,1.328507935007413,0.1,1.5330371757348376,0.15,1.6266783078511555
128.0,64.0,0.05,1.2874115258455274,0.1,1.4675290634234743,0.15,1.5832729913570263
128.0,128.0,0.05,1.3929966837167738,0.1,1.599205782016118,0.15,1.7245925135082667
128.0,192.0,0.05,1.3880001174079044,0.1,1.6087556878725684,0.15,1.7133346310368291
64.0,576.0,0.05,1.3310620078334099,0.1,1.545843813154432,0.15,1.6442622667477456
64.0,640.0,0.05,1.3275444507598875,0.1,1.5420222282409666,0.15,1.6526789135403106
128.0,256.0,0.05,1.43464816113313,0.1,1.6180964807669318,0.15,1.6991368046513309
128.0,320.0,0.05,1.434692045052846,0.1,1.6193611423174539,0.15,1.7346352118032953
192.0,64.0,0.05,1.3390055133236776,0.1,1.4994985527462426,0.15,1.6527795497282054
128.0,384.0,0.05,1.4710350169075856,0.1,1.616272992557949,0.15,1.732100675135483
192.0,128.0,0.05,1.4476749632093637,0.1,1.6222914059956863,0.15,1.7290595137042766
128.0,448.0,0.05,1.4677632422674267,0.1,1.6305714845657344,0.15,1.7214416826843586
128.0,512.0,0.05,1.4690633863210676,0.1,1.6263606647650397,0.15,1.7227990759743583
192.0,192.0,0.05,1.4970426206235528,0.1,1.6648673348956633,0.15,1.7652658768642098
128.0,576.0,0.05,1.4653658425366434,0.1,1.6388173456545225,0.15,1.7304899270642444
128.0,640.0,0.05,1.46392951409022,0.1,1.6405616203943887,0.15,1.7345493811148187
192.0,256.0,0.05,1.4951152933968435,0.1,1.6627066665225554,0.15,1.766200418825503
192.0,320.0,0.05,1.4957189559936521,0.1,1.679524050818549,0.15,1.7560743402551722
256.0,64.0,0.05,1.3349225123723345,0.1,1.5181895345449445,0.15,1.6555519015700728
192.0,384.0,0.05,1.5412025981479216,0.1,1.677783440660547,0.15,1.7623775780446247
192.0,448.0,0.05,1.5332783971514017,0.1,1.689285323733375,0.15,1.7796218710601646
256.0,128.0,0.05,1.4510935793320334,0.1,1.6288502762715018,0.15,1.7151632794627436
192.0,512.0,0.05,1.5333294868469234,0.1,1.6876146197319026,0.15,1.7768519896048087
256.0,192.0,0.05,1.4976847502920358,0.1,1.6688095198737245,0.15,1.7712866818463362
192.0,576.0,0.05,1.5685004952513137,0.1,1.6851899064617388,0.15,1.7680907282155565
192.0,640.0,0.05,1.5305597252315943,0.1,1.680604086981879,0.15,1.7766531014148101
256.0,256.0,0.05,1.5511294205983477,0.1,1.70880580941836,0.15,1.7957783407635157
256.0,320.0,0.05,1.5850048263867693,0.1,1.7077660560607908,0.15,1.7904097945601853
320.0,64.0,0.05,1.3744032382965086,0.1,1.5593303243319192,0.15,1.6806212177983038
256.0,384.0,0.05,1.5821552938885155,0.1,1.7088048987918425,0.15,1.7990387516257205
256.0,448.0,0.05,1.5856713056564327,0.1,1.7102068378811788,0.15,1.7961127417428153
320.0,128.0,0.05,1.4536373813947039,0.1,1.634440223375956,0.15,1.7445124520195856
256.0,512.0,0.05,1.5871605525414145,0.1,1.7122949163118995,0.15,1.800661285718282
320.0,192.0,0.05,1.5463766786787243,0.1,1.6837239265441892,0.15,1.763761897145966
256.0,576.0,0.05,1.5833706767470743,0.1,1.7222815089755583,0.15,1.7997482676564913
256.0,640.0,0.05,1.5798978010813394,0.1,1.7197229464848833,0.15,1.7952500449286568
320.0,256.0,0.05,1.548587878545125,0.1,1.7102042833964028,0.15,1.797943468447085
320.0,320.0,0.05,1.5937225023905435,0.1,1.7510077158610022,0.15,1.827542199028863
320.0,384.0,0.05,1.5891154607137041,0.1,1.7363999949561222,0.15,1.8168392887821905
320.0,448.0,0.05,1.6230033692859465,0.1,1.7376443317958283,0.15,1.8157724854807376
320.0,512.0,0.05,1.624074081579844,0.1,1.7399126291275022,0.15,1.807366830331308
320.0,576.0,0.05,1.6259924570719397,0.1,1.7519544672082967,0.15,1.810389389226466
320.0,640.0,0.05,1.6271681785583494,0.1,1.75286324818929,0.15,1.8154067993164062
384.0,64.0,0.05,1.3739839196205135,0.1,1.5310542451010807,0.15,1.6559444827797973
384.0,128.0,0.05,1.4860802226596403,0.1,1.6461936963929067,0.15,1.7309068161764263
384.0,192.0,0.05,1.549153747381987,0.1,1.6868359512752953,0.15,1.781317432230883
384.0,256.0,0.05,1.585810714297824,0.1,1.7104286286565988,0.15,1.7962068687250585
384.0,320.0,0.05,1.58816827668084,0.1,1.7326169543796113,0.15,1.8085324322735823
448.0,64.0,0.05,1.3758128597622823,0.1,1.5493790308634436,0.15,1.668215554858011
384.0,384.0,0.05,1.6295777426825624,0.1,1.7590603342762694,0.15,1.830891032277802
384.0,448.0,0.05,1.6257757232302708,0.1,1.756650682479616,0.15,1.829207721420907
