energy,prior,fidelity,mass,psnr,ssim_indices
85629.56691296698,85629.56691296698,0.0,0.0,16.471341287673575,0.28132959447093575
78219.43662726459,78188.92378095296,30.512846311620024,9.206198685104027,16.89737990588058,0.2934702775246668
71543.0675138776,71427.16632416945,115.90118970814768,18.4335594647564,17.31727704161226,0.3057038530786563
65539.28719857273,65291.73524150288,247.55195706985032,27.73670775804203,17.73014920854407,0.31799619804224294
60149.809430393376,59732.16184515067,417.6475852427009,37.11179345578421,18.13511908138983,0.3303148951519334
55319.63959819099,54700.50557019323,619.134027997763,46.52936429355759,18.531327155718856,0.3426252911240914
50997.01373100234,50151.33001833602,845.683712666325,55.95912551949732,18.91794291935565,0.3548991175118477
47133.5048282874,46041.84171729273,1091.6631109946707,65.42451667739078,19.294171907660584,0.3671016692211922
43684.04792681253,42331.955524165336,1352.092402647188,74.96236346964724,19.65926203296093,0.37919711647047794
40606.87493027725,38984.265779038,1622.609151239245,84.61614072672091,20.01251316301476,0.3911555218990863
37863.507510238334,35964.07354460341,1899.4339656349232,94.400666953763,20.353286563699445,0.40294723788149134
35418.76594454913,33239.45045974299,2179.315484806138,104.33910888491664,20.681003665406372,0.4145481236316384
33240.526457575135,30781.03117647978,2459.495281095355,114.4519766716985,20.995162797203957,0.42593501990632915
31299.676238356187,28562.006494905305,2737.669743450882,124.70224197115749,21.295338093811633,0.43708677856121253
29569.918105626657,26557.97753833777,3011.9405672888856,135.0796889087651,21.581180585064974,0.44799072933614803
28027.592747928655,24746.818305880373,3280.774442048283,145.55482862493955,21.85241876396535,0.45863131012354347
26651.473638622316,23108.49910363611,3542.9745349862055,156.11045746237505,22.10886670736089,0.4689983180390677
25422.634565818822,21625.00928857868,3797.6252772401413,166.71914807427675,22.35041480761941,0.4790794483166924
24324.224631649802,20280.16202728844,4044.062604361363,177.36744421441108,22.577035234144933,0.4888688207265206
23341.279007405275,19059.43972160259,4281.839285802685,188.0637846911559,22.788784671095254,0.498362003253007
22460.57009732582,17949.884436388325,4510.6856609374945,198.79583544679917,22.985787960138175,0.5075543170369331
21670.418032927148,16939.94109640201,4730.4769365251395,209.56142747960985,23.16824248673877,0.516440506105862
20960.508474051607,16019.29078679215,4941.217687259457,220.35341009520926,23.336417719543544,0.5250192650711134
20321.75738078463,15178.748652785553,5143.0087279990785,231.1580714143347,23.490642709942314,0.5332918310558785
19746.16038347155,14410.128242895487,5336.032140576061,241.95511783403344,23.631302147467743,0.5412562296524742
19226.67823715828,13706.144335829777,5520.533901328503,252.71828566351905,23.758829521684326,0.5489198864283167
18757.11252218673,13060.312258348613,5696.800263838116,263.4335135858273,23.873699570514543,0.5562867350771795
18332.013775195916,12466.866855868931,5865.146919326984,274.0941060790792,23.976420675081293,0.5633593798235265
17946.58722395702,11920.679870255975,6025.9073537010445,284.69852738210466,24.067531163367693,0.5701386056318615
17596.609184892826,11417.180942867026,6179.428242025802,295.24942087649833,24.147590965681193,0.5766312828860162
17278.346732748938,10952.28764253625,6326.059090212687,305.74613306310493,24.217177062547233,0.5828399267955214
16988.502011681554,10522.353430913603,6466.148580767951,316.1754632270895,24.276873855021194,0.5887683346485568
16724.16521161678,10124.124989142236,6600.040222474543,326.5322425443446,24.327266592513084,0.5944244847929291
16482.761434507,9754.69534726186,6728.06608724514,336.8185975215165,24.36893799547164,0.5998132892402129
16262.007576595248,9411.462521138557,6850.5450554566905,347.0258127251873,24.402461519046156,0.6049393243837883
16059.879109867245,9092.095763703284,6967.783346163961,357.15056602365803,24.428397180007664,0.6098119476284724
15874.57505564042,8794.501606813152,7080.073448827269,367.18998197920155,24.447289918524575,0.6144393319528753
15704.493725994107,8516.798826183338,7187.69489981077,377.13735542818904,24.459666559758425,0.6188264757505605
15548.209440117971,8257.298921379363,7290.910518738608,386.9902892187238,24.466033309452605,0.6229816328728376
15404.446975291881,8014.4792896679355,7389.967685623946,396.742778316373,24.466874745146523,0.6269121889744406
15272.066245422815,7786.966612154739,7485.099633268076,406.3862397368066,24.4626512045081,0.6306220320195727
15150.04643209412,7573.521278254315,7576.525153839804,415.90976410731673,24.453798439986905,0.6341199579851456
15037.472570493737,7373.021622157562,7664.450948336175,425.3036838308908,24.440728135397485,0.6374121643603766
14933.52329341904,7184.4531251045055,7749.070168314535,434.56567198061384,24.423827517258403,0.6405066237442036
14837.458443369513,7006.894576816329,7830.563866553184,443.70085901161656,24.403458275598503,0.6434109860957143
14748.611645033052,6839.509829982777,7909.101815050276,452.70780745719094,24.37995848081581,0.6461307352794354
14666.38176527786,6681.539659059832,7984.842106218027,461.58390115294605,24.353643276126707,0.648674506598501
14590.225858693062,6532.29286554334,8057.932993149723,470.32926658855285,24.32480643104906,0.6510488974829772
14519.652496826458,6391.139221641057,8128.513275185402,478.9448809628375,24.29372025408415,0.6532612712655523
14454.216734511421,6257.503424292249,8196.713310219171,487.43437610182445,24.26063618311314,0.6553164613647856
14393.515082974025,6130.860225591732,8262.654857382293,495.8037289066706,24.225785939814845,0.6572198836333835
14337.18100034491,6010.729274787941,8326.451725556968,504.0586445025401,24.189383617291718,0.6589805430750392
14284.880026616818,5896.6689125647545,8388.211114052065,512.2025397375692,24.151626074247613,0.660603734561486
14236.307671464261,5788.273819714124,8448.033851750137,520.2345249679638,24.112694059363324,0.662095080527628
14191.18579362898,5685.170932297733,8506.014861331247,528.1537450435571,24.07275360266581,0.6634611348398187
14149.260774324934,5587.0174606154305,8562.243313709503,535.9601671613054,24.03195661283545,0.6647075147837563
