img_index,width,height,noise_std,noise_std_est,avg_mass_loss,t_diff,max_rel_gain,psnr_start,rel_gain_synth_1,rel_error_synth_1,rel_gain_synth_2,rel_error_synth_2,rel_gain_synth_3,rel_error_synth_3,rel_gain_synth_4,rel_error_synth_4,rel_gain_synth_5,rel_error_synth_5,rel_gain_synth_6,rel_error_synth_6,rel_gain_synth_7,rel_error_synth_7,rel_gain_synth_8,rel_error_synth_8,rel_gain_synth_9,rel_error_synth_9,rel_gain_synth_10,rel_error_synth_10,rel_gain_synth_11,rel_error_synth_11,rel_gain_synth_12,rel_error_synth_12,rel_gain_synth_13,rel_error_synth_13,rel_gain_synth_14,rel_error_synth_14,rel_gain_synth_15,rel_error_synth_15,rel_gain_synth_16,rel_error_synth_16,rel_gain_synth_17,rel_error_synth_17,ssim_synth_1,ssim_synth_2,ssim_synth_3,ssim_synth_4,ssim_synth_5,ssim_synth_6,ssim_synth_7,ssim_synth_8,ssim_synth_9,ssim_synth_10,ssim_synth_11,ssim_synth_12,ssim_synth_13,ssim_synth_14,ssim_synth_15,ssim_synth_16,ssim_synth_17
96,357,495,0.05,0.0509929791873265,0.0003165977702173,0.062,0.274362028552073,26.032101122226187,0.2662236396293044,0.0063862456197124,0.2551774277774069,0.0150542784113424,0.2622238185691609,0.0095249306797876,0.2662236396293044,0.0063862456197124,0.257650508316006,0.013113636362074,0.2662236396293044,0.0063862456197124,0.2551774277774069,0.0150542784113424,0.2679749355723579,0.0050119925394921,0.2551774277774069,0.0150542784113424,0.2551774277774069,0.0150542784113424,0.2622238185691609,0.0095249306797876,0.257650508316006,0.013113636362074,0.2737222929902143,0.0005020045697575,0.2738998937950069,0.0003626400871274,0.2622238185691609,0.0095249306797876,0.2551774277774069,0.0150542784113424,0.2594471913552386,0.0117037677384193,0.8496038249868013,0.8512063273083271,0.8507940561405533,0.8496038249868013,0.8512372468188864,0.8496038249868013,0.8512063273083271,0.8487025238192887,0.8512063273083271,0.8512063273083271,0.8507940561405533,0.8512372468188864,0.840811506112611,0.8298496419990391,0.8507940561405533,0.8512063273083271,0.7931483436988653
96,357,495,0.1,0.1013912258144318,0.0002558964505831,0.134,0.4734943547516991,19.99954396178785,0.4658232595741671,0.0052060567132777,0.4551353664324243,0.0124594900958194,0.4622569125806949,0.0076263897006227,0.4668791803175345,0.0044894467446258,0.4581478749491081,0.010415024498127,0.4668791803175345,0.0044894467446258,0.4566648571700806,0.0114214876543957,0.4678686204640822,0.0038179544220682,0.4535506881038684,0.0135349460848062,0.4551353664324243,0.0124594900958194,0.4622569125806949,0.0076263897006227,0.4566648571700806,0.0114214876543957,0.4732725702734922,0.0001505160012942,0.4709780954725983,0.0017076816555057,0.4622569125806949,0.0076263897006227,0.4551353664324243,0.0124594900958194,0.4514088499151371,0.0149885235497109,0.7262566232592856,0.7308964519575909,0.7284632134314711,0.7253773145654447,0.7301042532925198,0.7253773145654447,0.7305217643846031,0.7244396472729022,0.7312011664663386,0.7308964519575909,0.7284632134314711,0.7305217643846031,0.7123550861147988,0.6927180027622969,0.7284632134314711,0.7308964519575909,0.6496997908881331
96,357,495,0.15,0.1517738304922036,0.0004610134641434,0.216,0.6639443602568642,16.472073717921592,0.6575037794204506,0.0038706707929941,0.6445859598983799,0.0116340430731084,0.6512687572452612,0.0076178046059462,0.6567255589509441,0.0043383670021308,0.6457780774928772,0.0109176022936143,0.6575037794204506,0.0038706707929941,0.6433635754084083,0.0123686737008915,0.6589417296881823,0.0030064890919246,0.6421148819205416,0.0131191155532104,0.6433635754084083,0.0123686737008915,0.652266275880086,0.0070183142271508,0.6457780774928772,0.0109176022936143,0.663817034916875,7.652019083708728e-05,0.6612427606698839,0.0016236117333654,0.652266275880086,0.0070183142271508,0.6433635754084083,0.0123686737008915,0.648666719919127,0.0091815812491342,0.6476510326218347,0.6551550180586124,0.6522819697807201,0.6484046644304171,0.6547350174398956,0.6476510326218347,0.6555507275324497,0.6460552793157973,0.6559316572069697,0.6555507275324497,0.6517071565096889,0.6547350174398956,0.6337558517441396,0.6156553353935068,0.6517071565096889,0.6555507275324497,0.5881930533294794
