width,height,noise_1,noise_1_coef,noise_2,noise_2_coef,noise_3,noise_3_coef
64.0,64.0,0.05,1.796066636840502,0.1,1.866658528645833,0.15,1.890581625479239
128.0,64.0,0.05,1.8763336042563117,0.1,1.910517613093058,0.15,1.9107999625029386
64.0,192.0,0.05,1.8329507774776879,0.1,1.8655429283777867,0.15,1.8943746884663901
64.0,320.0,0.05,1.8281102180480955,0.1,1.8826862176259356,0.15,1.8930269170690468
64.0,448.0,0.05,1.8300570192791163,0.1,1.8760858547119863,0.15,1.8991650727690843
128.0,192.0,0.05,1.9035389026006058,0.1,1.9284754991531368,0.15,1.9522612477526253
64.0,576.0,0.05,1.830875542428758,0.1,1.8858942720625131,0.15,1.8827956399799868
64.0,128.0,0.05,1.8105177829662955,0.1,1.8732738991578417,0.15,1.8975196061310944
128.0,128.0,0.05,1.9088340302308398,0.1,1.9121044625838595,0.15,1.9597130793112294
64.0,256.0,0.05,1.827458540598551,0.1,1.8910720944404598,0.15,1.8838807388588232
128.0,320.0,0.05,1.9125831127166746,0.1,1.9347693522771197,0.15,1.9382999561451102
64.0,384.0,0.05,1.8321474393208816,0.1,1.8683423598607376,0.15,1.891858783769019
64.0,512.0,0.05,1.831782112518946,0.1,1.8647710482279456,0.15,1.8885978945979365
192.0,64.0,0.05,1.8988321224848423,0.1,1.9153624773025508,0.15,1.940588892242055
64.0,640.0,0.05,1.8268104394276934,0.1,1.8697675069173174,0.15,1.886788120976201
128.0,256.0,0.05,1.8995066483815508,0.1,1.925581817825635,0.15,1.9304326287022342
192.0,128.0,0.05,1.9266039133071895,0.1,1.9442786773045853,0.15,1.944748119071678
128.0,384.0,0.05,1.9003079997168641,0.1,1.9284743401739328,0.15,1.9213181954843028
128.0,448.0,0.05,1.9102615969521655,0.1,1.9342855328605284,0.15,1.9324688684372675
192.0,192.0,0.05,1.9305931197272401,0.1,1.9550694359673388,0.15,1.945105894112293
128.0,576.0,0.05,1.9164072142706972,0.1,1.9245456766199178,0.15,1.935926680702241
256.0,64.0,0.05,1.9072310378154116,0.1,1.922769968708356,0.15,1.9490842466001157
192.0,320.0,0.05,1.9370945294698076,0.1,1.9520023134019637,0.15,1.9440514364360293
256.0,192.0,0.05,1.9410108526547745,0.1,1.9599907928042937,0.15,1.9535958031077445
192.0,448.0,0.05,1.93901743207659,0.1,1.9438630058651876,0.15,1.945970256072083
192.0,256.0,0.05,1.9267512692345508,0.1,1.9425398773617208,0.15,1.9396820186096946
256.0,128.0,0.05,1.945028205712636,0.1,1.9441346327463782,0.15,1.9490224343759042
128.0,512.0,0.05,1.9067463775475817,0.1,1.9222001234690345,0.15,1.9466367032792833
192.0,576.0,0.05,1.9380893236325107,0.1,1.9448757171630855,0.15,1.9504061778713482
128.0,640.0,0.05,1.9015683730443316,0.1,1.9358070691426592,0.15,1.9287955319439924
192.0,384.0,0.05,1.9260371172869641,0.1,1.9506953380725998,0.15,1.9515898983174393
256.0,256.0,0.05,1.941666503747304,0.1,1.9425455480813976,0.15,1.972725435539528
192.0,512.0,0.05,1.939781506856282,0.1,1.9368719723489545,0.15,1.953360327967891
192.0,640.0,0.05,1.9288211398654511,0.1,1.9459136327107744,0.15,1.9536723619625893
256.0,320.0,0.05,1.9516170024871824,0.1,1.9523296753565467,0.15,1.9560764454029227
256.0,384.0,0.05,1.9508196247948535,0.1,1.947013205952114,0.15,1.9570494875495819
256.0,448.0,0.05,1.950403906050182,0.1,1.9542221512113294,0.15,1.9628884300353036
256.0,576.0,0.05,1.949642764197455,0.1,1.9517969202112264,0.15,1.9612534055984563
256.0,512.0,0.05,1.9410942991574602,0.1,1.952916880448659,0.15,1.9599746774744102
256.0,640.0,0.05,1.9449778397878008,0.1,1.9549934069315589,0.15,1.9610652217158566
320.0,64.0,0.05,1.8981862068176267,0.1,1.937750180562337,0.15,1.9237253401014542
384.0,64.0,0.05,1.9071860445870288,0.1,1.9290183981259659,0.15,1.9361584274857133
320.0,192.0,0.05,1.9374724229176836,0.1,1.9506850507524276,0.15,1.955104286288038
384.0,192.0,0.05,1.9406775633494053,0.1,1.9540367303071193,0.15,1.9575552685270587
320.0,128.0,0.05,1.9332790374755857,0.1,1.9477782646814978,0.15,1.9464881331832322
384.0,128.0,0.05,1.9348394539621137,0.1,1.9477119048436478,0.15,1.9538557087933577
320.0,320.0,0.05,1.9449925422668455,0.1,1.953903516133626,0.15,1.9564101607711226
384.0,320.0,0.05,1.948461267683241,0.1,1.9589074452718096,0.15,1.9593987641511141
320.0,448.0,0.05,1.9487753368559333,0.1,1.9521572476341607,0.15,1.9652339390345983
320.0,256.0,0.05,1.941729386647542,0.1,1.9561986128489173,0.15,1.962712429187916
320.0,576.0,0.05,1.9480080074734154,0.1,1.9557241157249163,0.15,1.9695244306399498
384.0,256.0,0.05,1.9443131155437887,0.1,1.9630074501037593,0.15,1.9626158255117911
448.0,64.0,0.05,1.9076057842799592,0.1,1.9278075013841898,0.15,1.9365931314135356
320.0,384.0,0.05,1.9525174299875891,0.1,1.9650174511803518,0.15,1.9584387320059318
384.0,448.0,0.05,1.95098150344122,0.1,1.957701312171088,0.15,1.9672772241017176
448.0,192.0,0.05,1.9394829159691216,0.1,1.956688979315379,0.15,1.9599779993558477
384.0,384.0,0.05,1.9562116375675902,0.1,1.963641687675758,0.15,1.9713827611978165
448.0,128.0,0.05,1.9420527276538664,0.1,1.9468694925308223,0.15,1.9559373300542278
384.0,576.0,0.05,1.9517147982562026,0.1,1.960765726772355,0.15,1.9686051356939622
320.0,512.0,0.05,1.9541090726852415,0.1,1.9609928131103513,0.15,1.9646309040210868
512.0,64.0,0.05,1.9106204311052954,0.1,1.9281422098477679,0.15,1.94071509219982
320.0,640.0,0.05,1.9516584078470862,0.1,1.958314259847005,0.15,1.9673624391909
448.0,320.0,0.05,1.951302119663783,0.1,1.9555482410249252,0.15,1.9683008345346604
448.0,256.0,0.05,1.9481349559057322,0.1,1.961955002376011,0.15,1.969602246763845
512.0,128.0,0.05,1.9401252269744869,0.1,1.9491614152987795,0.15,1.9496147279386167
384.0,512.0,0.05,1.9605971044964254,0.1,1.9626877374119223,0.15,1.9702709751364627
512.0,192.0,0.05,1.9419418440924745,0.1,1.9545356432596837,0.15,1.9587781694200306
448.0,448.0,0.05,1.9528426280637985,0.1,1.9614389964512413,0.15,1.9701152521826875
448.0,576.0,0.05,1.9538230996914008,0.1,1.9627751496733807,0.15,1.9715034982725008
384.0,640.0,0.05,1.9589671823713513,0.1,1.9648985068003333,0.15,1.9661839803059897
512.0,320.0,0.05,1.952160596847534,0.1,1.958019137382507,0.15,1.9672063544944483
448.0,384.0,0.05,1.9586328476194348,0.1,1.9650854761638334,0.15,1.9657753972990384
576.0,64.0,0.05,1.9121523256655086,0.1,1.9297244372191247,0.15,1.9496843157481758
512.0,256.0,0.05,1.9553909699122107,0.1,1.9671324640512462,0.15,1.9642096978646737
512.0,448.0,0.05,1.9534901494071593,0.1,1.9615976583390005,0.15,1.9718853884903844
576.0,128.0,0.05,1.9345014183609568,0.1,1.9500436606230553,0.15,1.957256411328728
576.0,192.0,0.05,1.9457151860366628,0.1,1.9539438647988399,0.15,1.9613290846920144
448.0,512.0,0.05,1.9588383890333625,0.1,1.964917353221348,0.15,1.967935839658061
512.0,576.0,0.05,1.9533305256455027,0.1,1.9672261344061952,0.15,1.9701125690475905
512.0,384.0,0.05,1.9598624772495687,0.1,1.9640530149141942,0.15,1.9708979276963223
576.0,320.0,0.05,1.9512757548579458,0.1,1.9591550473813653,0.15,1.9736196572888534
640.0,64.0,0.05,1.9131286938985186,0.1,1.9251513481140134,0.15,1.948229825055158
448.0,640.0,0.05,1.9588706606910338,0.1,1.9646108718145456,0.15,1.9722836610501406
576.0,256.0,0.05,1.9514724060341158,0.1,1.964161351875022,0.15,1.9709771552694189
640.0,128.0,0.05,1.9386881589889524,0.1,1.9458206494649248,0.15,1.9609783313892508
512.0,512.0,0.05,1.9577249884605403,0.1,1.9659150391817088,0.15,1.9701917966206868
640.0,192.0,0.05,1.9447705480787487,0.1,1.9578977425893145,0.15,1.9594592812620564
