width,height,noise_1,noise_1_coef,noise_2,noise_2_coef,noise_3,noise_3_coef
64.0,64.0,0.05,0.22877823690896776,0.1,0.49584109805505067,0.15,0.6814074841872435
64.0,128.0,0.05,0.3159230033808288,0.1,0.5340475575543321,0.15,0.7196245066109468
64.0,192.0,0.05,0.29940288304572643,0.1,0.5144185417809438,0.15,0.7333935670943417
64.0,256.0,0.05,0.2946467998236297,0.1,0.5605759672914988,0.15,0.7250036959386678
64.0,320.0,0.05,0.2928269882354036,0.1,0.5648502672379646,0.15,0.7144410379403319
128.0,64.0,0.05,0.3044518768459424,0.1,0.525297699432724,0.15,0.6873885687306356
64.0,384.0,0.05,0.2904278730863505,0.1,0.5580441888423501,0.15,0.7400961716469207
64.0,448.0,0.05,0.2876428578305474,0.1,0.5532993165942757,0.15,0.7428774138963133
128.0,128.0,0.05,0.29156872080714685,0.1,0.5575372753140303,0.15,0.7770374189965312
64.0,512.0,0.05,0.28557346013380985,0.1,0.5499532894363789,0.15,0.741545397372811
64.0,576.0,0.05,0.2856236527462025,0.1,0.5512714123319372,0.15,0.7401627304749495
128.0,192.0,0.05,0.37816314040351645,0.1,0.5907134062646966,0.15,0.7843471463794738
64.0,640.0,0.05,0.2843304343618175,0.1,0.5482594866901791,0.15,0.7398260925918755
128.0,256.0,0.05,0.3658956478550544,0.1,0.6244240144701925,0.15,0.8278008428893063
192.0,64.0,0.05,0.2882908663626583,0.1,0.5136710330193961,0.15,0.6813898157375238
128.0,320.0,0.05,0.3620970551804828,0.1,0.6190591953204049,0.15,0.8262953130298694
192.0,128.0,0.05,0.374697603914625,0.1,0.5899515918825903,0.15,0.7493890038537085
128.0,384.0,0.05,0.3571232206012049,0.1,0.6169144116921195,0.15,0.8220953941864719
128.0,448.0,0.05,0.35303520806419847,0.1,0.6153316499585856,0.15,0.8342032596560074
192.0,192.0,0.05,0.3656918940289976,0.1,0.6154674992275265,0.15,0.8227167516291469
128.0,512.0,0.05,0.35235250246363076,0.1,0.6145097561020295,0.15,0.8341188978568972
128.0,576.0,0.05,0.3498722330834861,0.1,0.6522852946265316,0.15,0.8328467947984632
192.0,256.0,0.05,0.44764529129241143,0.1,0.6504009995246428,0.15,0.8296199474035397
128.0,640.0,0.05,0.34895225957864606,0.1,0.6504048696773881,0.15,0.83107765397829
256.0,64.0,0.05,0.280762508880758,0.1,0.5504055711511747,0.15,0.693566754879229
192.0,320.0,0.05,0.43934350318029736,0.1,0.6480500521561915,0.15,0.8475079777105278
256.0,128.0,0.05,0.3642893745900716,0.1,0.5819202018795478,0.15,0.766071544703432
192.0,384.0,0.05,0.43370428547313905,0.1,0.6807833898949851,0.15,0.8692269319604573
256.0,192.0,0.05,0.3538890319565531,0.1,0.6125118294380124,0.15,0.802491415238411
192.0,448.0,0.05,0.430590071932137,0.1,0.6757435232125717,0.15,0.8700490052913551
192.0,512.0,0.05,0.4284540515900087,0.1,0.6735344937737552,0.15,0.8766831793322253
256.0,256.0,0.05,0.44081856376304535,0.1,0.6814187798731288,0.15,0.8442438699268444
192.0,576.0,0.05,0.42419610636758304,0.1,0.6707301101591269,0.15,0.886534905129735
320.0,64.0,0.05,0.3670746645782605,0.1,0.5410015207895041,0.15,0.6829681985160032
256.0,320.0,0.05,0.4303081195214276,0.1,0.6750277153976164,0.15,0.8523236865130744
192.0,640.0,0.05,0.4221808138328469,0.1,0.6689496212657955,0.15,0.8862834063939494
256.0,384.0,0.05,0.4230575068442225,0.1,0.6686574412978801,0.15,0.871191904615804
320.0,128.0,0.05,0.3534037441504444,0.1,0.6132196815723352,0.15,0.7429972723717851
320.0,192.0,0.05,0.43817756035313316,0.1,0.6484686999480562,0.15,0.7965855516889494
256.0,448.0,0.05,0.4187544525550953,0.1,0.7004532603230333,0.15,0.8891211234150495
320.0,256.0,0.05,0.42899497825066546,0.1,0.6746293207420714,0.15,0.830692600436968
256.0,512.0,0.05,0.4157034035996129,0.1,0.6978294406428691,0.15,0.9104529321611251
256.0,576.0,0.05,0.4125681852942933,0.1,0.6950286801677288,0.15,0.9111560788837055
320.0,320.0,0.05,0.4247702082738467,0.1,0.7014259201047972,0.15,0.8662522908904732
256.0,640.0,0.05,0.49966862276243,0.1,0.6929765505808004,0.15,0.9130012701911887
320.0,384.0,0.05,0.4175415264857484,0.1,0.699039426617013,0.15,0.8767108899569643
320.0,448.0,0.05,0.4996480377124199,0.1,0.7250957323818622,0.15,0.894213145620812
320.0,512.0,0.05,0.4951806626808833,0.1,0.7228169346552291,0.15,0.9086097102152029
320.0,576.0,0.05,0.4912308362243086,0.1,0.71886515762621,0.15,0.9137105129492575
320.0,640.0,0.05,0.48762566915241123,0.1,0.7469282842976979,0.15,0.9322111446061278
384.0,64.0,0.05,0.3567774181997612,0.1,0.5305190030072737,0.15,0.6806951853906934
384.0,128.0,0.05,0.3452821811200061,0.1,0.6089120012088944,0.15,0.7361668393487325
384.0,192.0,0.05,0.43298928010173027,0.1,0.6447880607539047,0.15,0.7976773554193377
448.0,64.0,0.05,0.35262951013586835,0.1,0.5729719326139721,0.15,0.6821725503606325
384.0,256.0,0.05,0.42231620650295454,0.1,0.67105996393121,0.15,0.8286553021949808
384.0,320.0,0.05,0.41593849065874194,0.1,0.696936045153384,0.15,0.8557214906459776
448.0,128.0,0.05,0.43199385234445925,0.1,0.605933108058185,0.15,0.7504946034497904
384.0,384.0,0.05,0.5011681860257052,0.1,0.7226634560291791,0.15,0.8802929905313673
448.0,192.0,0.05,0.42576604487311676,0.1,0.6370984350567481,0.15,0.7924087683184768
384.0,448.0,0.05,0.4933654598674533,0.1,0.7185777123905807,0.15,0.8887953262220222
384.0,512.0,0.05,0.48784453269971256,0.1,0.7161590276411023,0.15,0.9029776142074986
448.0,256.0,0.05,0.41722164715727916,0.1,0.6659180719936938,0.15,0.8268004756292452
384.0,576.0,0.05,0.48405360024501043,0.1,0.7450770596391674,0.15,0.9088333221940936
448.0,320.0,0.05,0.4998848404529791,0.1,0.6933200633061849,0.15,0.8452298665762841
512.0,64.0,0.05,0.3461189489887764,0.1,0.5686708812569046,0.15,0.6762022617122164
384.0,640.0,0.05,0.47969440792250473,0.1,0.7418932384720497,0.15,0.9211289415809677
448.0,384.0,0.05,0.49343755647182813,0.1,0.7195697500013087,0.15,0.8718035718083247
512.0,128.0,0.05,0.4279969278967602,0.1,0.6008438460664464,0.15,0.7265492752832061
512.0,192.0,0.05,0.4183868888464742,0.1,0.6317328512128582,0.15,0.7879828580239383
448.0,448.0,0.05,0.48874134034674854,0.1,0.7443787886328175,0.15,0.8916331299162432
512.0,256.0,0.05,0.4149349917527608,0.1,0.6644952328098933,0.15,0.8264250435035234
448.0,512.0,0.05,0.4837443980942088,0.1,0.7421411573405421,0.15,0.8982299680539447
512.0,320.0,0.05,0.4946664443484128,0.1,0.6909785558049195,0.15,0.8448527138799321
448.0,576.0,0.05,0.47857519648102403,0.1,0.7386989379168245,0.15,0.9036242868416294
576.0,64.0,0.05,0.3424659161782555,0.1,0.5643639144044921,0.15,0.6727127423468395
512.0,384.0,0.05,0.48833472515440507,0.1,0.717676619831046,0.15,0.8606350072454021
576.0,128.0,0.05,0.4215848931477258,0.1,0.5956872142713839,0.15,0.7465798851123382
448.0,640.0,0.05,0.4741689576194949,0.1,0.7659705985821451,0.15,0.91466276615858
576.0,192.0,0.05,0.4155153325137776,0.1,0.6294596398442063,0.15,0.7720009743966137
512.0,448.0,0.05,0.4834478441160515,0.1,0.7414898714877086,0.15,0.8838974142719317
576.0,256.0,0.05,0.49765351452401696,0.1,0.6587764868157948,0.15,0.8260518439229382
512.0,512.0,0.05,0.48054740741712293,0.1,0.7659027824606692,0.15,0.9008168415338939
576.0,320.0,0.05,0.49046198900826204,0.1,0.6872549863808504,0.15,0.84214792506933
640.0,64.0,0.05,0.3354384579602045,0.1,0.5597438510626609,0.15,0.6939687328719657
576.0,384.0,0.05,0.48423098024697564,0.1,0.7165832328122005,0.15,0.860591401557031
512.0,576.0,0.05,0.47499463646676876,0.1,0.7636920565111994,0.15,0.9059125848520665
512.0,640.0,0.05,0.4709144726569096,0.1,0.7625509233341536,0.15,0.9098104292767073
640.0,128.0,0.05,0.4167275329999661,0.1,0.633910314494637,0.15,0.7430712411591359
576.0,448.0,0.05,0.4783972655430286,0.1,0.7401794510561786,0.15,0.8737661023754493
640.0,192.0,0.05,0.40820156454314793,0.1,0.6629531306318216,0.15,0.7864652806865063
640.0,256.0,0.05,0.4918629265041479,0.1,0.6559701085668365,0.15,0.8106568480037221
576.0,512.0,0.05,0.4749832986562806,0.1,0.7656354694291667,0.15,0.8926042037952366
576.0,576.0,0.05,0.5552936304473763,0.1,0.7863210015182864,0.15,0.8993517173358087
640.0,320.0,0.05,0.48792040596158204,0.1,0.6873518089908667,0.15,0.8427599501921162
640.0,384.0,0.05,0.4806495519560383,0.1,0.7138532592620189,0.15,0.8593191094765814
576.0,640.0,0.05,0.5496113017583406,0.1,0.7853541327772814,0.15,0.9049675526658131
640.0,448.0,0.05,0.4748032245263502,0.1,0.7389531757929465,0.15,0.8720761503746458
640.0,512.0,0.05,0.4708836067896491,0.1,0.763936136663771,0.15,0.8832530091697526
640.0,576.0,0.05,0.5493775753582112,0.1,0.758451094154571,0.15,0.891873653339867
640.0,640.0,0.05,0.5472490148063772,0.1,0.7801247904414668,0.15,0.9068302576347905
