energy,prior,fidelity,mass,psnr,ssim_indices
28845.504884524,28845.504884524,0.0,0.0,26.023259683817024,0.45219504122006754
25809.74662770414,25796.687366599715,13.059261104421758,-27.89841805875767,26.727436681469143,0.4810328756966202
23227.709124767465,23179.356151196105,48.35297357135907,-56.77046901662834,27.396597714630975,0.5110336421235327
21041.14944131519,20940.52192013483,100.62752118035877,-86.59683427773416,28.020611341937006,0.5417150874949512
19196.026854347707,19030.657848412837,165.36900593486956,-117.36301133432426,28.58940523634862,0.5725427134103016
17642.989938231087,17404.21968223561,238.77025599547733,-148.96982108498923,29.093807203062166,0.602980358278082
16337.727989822131,16020.042037844862,317.6859519772694,-181.33464292110875,29.52644592561771,0.6325339616646982
15241.063637077656,14841.481652651353,399.5819844263017,-214.3491886885604,29.882609807999362,0.6607799851940516
14318.89282295183,13836.415550582411,482.47727236941813,-247.93263552326243,30.160802979855617,0.6873871558839065
13541.953664562785,12977.07250580303,564.8811587597552,-281.9557967154542,30.36285814386019,0.7121384349814016
12885.483782189283,12239.764348331079,645.7194338582049,-316.2809676058823,30.493559239683336,0.7349215808390723
12328.750072434445,11604.484982871629,724.2650895628161,-350.8182973472867,30.559953430645383,0.7557086864642879
11854.569633616027,11054.495899056186,800.0737345598407,-385.48649176652543,30.57042313039197,0.774537307784359
11448.800468476438,10575.883598135173,872.9168703412647,-420.20202718582004,30.53382620078574,0.7914961981051066
11099.823317765893,10157.099864645941,942.7234531199512,-454.96763877524063,30.458795946108207,0.8067025307798192
10798.13173241244,9788.589740160984,1009.5419922514549,-489.7753448175499,30.35324096527591,0.8202920914898174
10535.955229954441,9462.456662132741,1073.4985678217,-524.6100950271357,30.224103888021773,0.8324089431454755
10306.959323318644,9172.1942560832,1134.7650672354453,-559.4488934422843,30.077260974359604,0.843192305819734
10105.953580733909,8912.41964998797,1193.5339307459378,-594.2659118365264,29.917563165699907,0.8527789159520257
9928.684243732547,8678.677309068355,1250.006934664192,-629.0527210632572,29.748948685802432,0.8612945055033917
9771.646928965176,8467.26556210989,1304.3813668552864,-663.8132380689494,29.57454845523896,0.8688550147507486
9631.942799157508,8275.098019510537,1356.844779646972,-698.5504313689889,29.39682316054813,0.875564580638663
