energy,prior,fidelity,mass,psnr,ssim_indices
45323.20756741288,45323.20756741288,0.0,0.0,16.485490204350484,0.28542491958742017
21113.238152280417,19802.138295957266,1311.0998563231522,-50.3554880443844,19.25237610123865,0.368793479961213
14444.661311099022,11531.176728641338,2913.484582457684,-95.6127053576638,20.86780732554523,0.42095653739803857
12069.760413630751,8039.892415670443,4029.867997960307,-136.34897087310674,21.819919627963877,0.45323724650370517
11035.072677221959,6279.5117620075325,4755.560915214426,-173.0550552260829,22.39917054048856,0.47392547352918585
10514.05892811976,5283.331913165964,5230.727014953796,-206.1537148412317,22.764457249733894,0.48772259036745447
10223.187000893595,4673.599082988754,5549.587917904842,-236.01355969853466,23.00303657943708,0.4972525127941749
10047.995115170055,4278.849377079732,5769.145738090322,-262.95924932404887,23.164000148245314,0.504042798638168
9936.193976473329,4012.4678705201936,5923.726105953135,-287.2789961383096,23.275786169354852,0.5090063500603023
9861.54719207364,3827.0307827808015,6034.516409292838,-309.23016407340765,23.3553916385575,0.5127118009985453
9809.889462036566,3694.858951460363,6115.030510576203,-329.043541490566,23.413304151234378,0.5155258605546379
9773.104160325458,3598.932607301463,6174.171553023995,-346.92669349286007,23.456199253912494,0.5176922001812763
9746.303009210329,3528.3282795582154,6217.974729652113,-363.0666691417573,23.488452331144845,0.5193789229700394
9726.414067829935,3475.7849046191373,6250.629163210798,-377.6322480557137,23.513009153960986,0.5207043119969786
9711.434743382917,3436.336194091033,6275.098549291884,-390.77584915957414,23.53190145575429,0.5217536365338361
9700.017578941633,3406.5060003615263,6293.511578580107,-402.6351834584493,23.54656099958651,0.52258932757287
9691.230888082679,3383.815311296487,6307.415576786192,-413.33470598439453,23.55801616262052,0.5232581590920296
9684.41523168143,3366.4692590826185,6317.945972598812,-422.9869047763641,23.567018159873754,0.5237955708203382
9679.09444888229,3353.1522100863554,6325.942238795935,-431.69345358456485,23.574124013496483,0.5242285665243047
9674.918818719621,3342.89003550173,6332.028783217891,-439.5462478143745,23.579752266911107,0.5245783677993411
9671.627744989863,3334.9554440546017,6336.672300935261,-446.6283385072602,23.584221128524135,0.524861389096187
9669.024648040917,3328.801671622692,6340.222976418225,-453.0147760846885,23.587775049623577,0.525090555667001
9666.95969195169,3324.0152872238596,6342.94440472783,-458.77337347570574,23.59060354336666,0.5252761388141958
9665.317663613714,3320.2821495577236,6345.035514055991,-463.9653967716731,23.592854708283642,0.5254264290794154
9664.009314713834,3317.3625689864925,6346.646745727341,-468.6461905015167,23.594645080270503,0.5255480134496956
9662.965078638928,3315.073010405966,6347.892068232962,-472.86574375868076,23.596066901844974,0.5256462473917018
9662.130446291821,3313.2725037378973,6348.857942553924,-476.66920278198086,23.597193549897465,0.525725473836043
9661.46252017325,3311.8524801572216,6349.6100400160285,-480.0973350125714,23.598083633698455,0.525789206511781
9660.927418119423,3310.7291249862997,6350.198293133123,-483.1869491780526,23.598784121112367,0.5258403041453055
9660.49829819729,3309.8375946048272,6350.6607035924635,-485.971275526681,23.599332746448383,0.525881108077561
9660.153843372835,3309.1276237637244,6351.026219609111,-488.48030994820874,23.599759881456677,0.5259135469148991
9659.87709031551,3308.5601763838436,6351.316913931665,-490.74112538067857,23.600090000910484,0.525939192480705
9659.654518375308,3308.104883635395,6351.549634739913,-492.7781535789836,23.600342838977305,0.5259593314607537
9659.475337019061,3307.7380787295374,6351.737258289524,-494.6134400393348,23.60053430752638,0.5259750183516622
9659.330925855924,3307.4412857837515,6351.889640072172,-496.2668746133568,23.600677229524074,0.5259871229907388
9659.214392808684,3307.2000554107317,6352.014337397953,-497.7564001035644,23.600781927618577,0.5259963492409767
9659.1202243257,3307.003065849415,6352.117158476284,-499.098200926499,23.60085669846132,0.5260032715882631
9659.044007681145,3306.8414279881767,6352.202579692967,-500.30687372293323,23.60090819625059,0.5260083598384175
9658.982209998198,3306.7081472902646,6352.274062707933,-501.3955816231901,23.600941743715094,0.5260119966284137
9658.932002081769,3306.5977066908463,6352.334295390922,-502.3761937159579,23.600961584787562,0.5260144925564427
9658.891117768475,3306.5057429150215,6352.385374853454,-503.25941111834254,23.600971090203767,0.5260160994510635
9658.857741507594,3306.4287950408975,6352.428946466697,-504.0548809215543,23.600972924948916,0.5260170216277481
9658.830418433168,3306.36410899784,6352.466309435328,-504.7712991544395,23.60096918468408,0.5260174224829405
9658.807982388003,3306.309485415696,6352.498496972307,-505.4165038135834,23.6009615068878,0.526017431670501
9658.789498297236,3306.2631611008705,6352.526337196365,-505.9975589013193,23.600951161348593,0.5260171520112764
9658.774216024736,3306.2237166158075,6352.550499408928,-506.52083032677183,23.600939123771827,0.5260166657779162
9658.76153342548,3306.1900041348317,6352.57152929065,-506.99205444654217,23.600926135567892,0.5260160375640516
9658.750966766322,3306.161091059644,6352.589875706678,-507.4163999472512,23.600912752328306,0.5260153184652197
