img_index,width,height,noise_std,noise_std_est,avg_mass_loss,t_diff,max_rel_gain,psnr_start,rel_gain_synth_1,rel_error_synth_1,rel_gain_synth_2,rel_error_synth_2,rel_gain_synth_3,rel_error_synth_3,rel_gain_synth_4,rel_error_synth_4,rel_gain_synth_5,rel_error_synth_5,rel_gain_synth_6,rel_error_synth_6,rel_gain_synth_7,rel_error_synth_7,rel_gain_synth_8,rel_error_synth_8,rel_gain_synth_9,rel_error_synth_9,rel_gain_synth_10,rel_error_synth_10,rel_gain_synth_11,rel_error_synth_11,rel_gain_synth_12,rel_error_synth_12,rel_gain_synth_13,rel_error_synth_13,rel_gain_synth_14,rel_error_synth_14,rel_gain_synth_15,rel_error_synth_15,rel_gain_synth_16,rel_error_synth_16,rel_gain_synth_17,rel_error_synth_17
43,360,540,0.05,0.053846231601741366,0.000342024646297644,0.5,0.0844628435370413,26.011810904658525,0.0844628435370413,0.0,0.0844628435370413,0.0,0.0844628435370413,0.0,0.0844628435370413,0.0,0.0844628435370413,0.0,0.0844628435370413,0.0,0.0844628435370413,0.0,0.0844628435370413,0.0,0.0844628435370413,0.0,0.0844628435370413,0.0,0.0844628435370413,0.0,0.0844628435370413,0.0,0.0844628435370413,0.0,0.061527953661414655,0.021148617504333393,0.0844628435370413,0.0,0.0844628435370413,0.0,0.061527953661414655,0.021148617504333393
43,360,540,0.1,0.1026175654953018,0.0005766569874153983,0.9,0.21893716466200075,20.001921045551082,0.21519180364051013,0.0030726448664227636,0.21893716466200075,0.0,0.21519180364051013,0.0030726448664227636,0.21893716466200075,0.0,0.21519180364051013,0.0030726448664227636,0.21519180364051013,0.0030726448664227636,0.21519180364051013,0.0030726448664227636,0.21519180364051013,0.0030726448664227636,0.21519180364051013,0.0030726448664227636,0.21519180364051013,0.0030726448664227636,0.21519180364051013,0.0030726448664227636,0.21893716466200075,0.0,0.21893716466200075,0.0,0.20184835492787748,0.014019434495511365,0.21893716466200075,0.0,0.21519180364051013,0.0030726448664227636,0.20876394362033332,0.008345976590588541
43,360,540,0.15,0.15255594455826638,0.001009478938372443,50.0,0.353262906804644,16.474305331170793,0.34616299249633814,0.00524651512474422,0.34616299249633814,0.00524651512474422,0.34616299249633814,0.00524651512474422,0.34616299249633814,0.00524651512474422,0.34616299249633814,0.00524651512474422,0.34616299249633814,0.00524651512474422,0.34616299249633814,0.00524651512474422,0.34616299249633814,0.00524651512474422,0.34616299249633814,0.00524651512474422,0.34616299249633814,0.00524651512474422,0.34616299249633814,0.00524651512474422,0.34616299249633814,0.00524651512474422,0.34616299249633814,0.00524651512474422,0.3363464664926981,0.012500483259302041,0.34616299249633814,0.00524651512474422,0.34616299249633814,0.00524651512474422,0.33898425281087396,0.010551278633273953
