img_index,width,height,noise_std,noise_std_est,avg_mass_loss,t_diff,max_rel_gain,psnr_start,rel_gain_synth_1,rel_error_synth_1,rel_gain_synth_2,rel_error_synth_2,rel_gain_synth_3,rel_error_synth_3,rel_gain_synth_4,rel_error_synth_4,rel_gain_synth_5,rel_error_synth_5,rel_gain_synth_6,rel_error_synth_6,rel_gain_synth_7,rel_error_synth_7,rel_gain_synth_8,rel_error_synth_8,rel_gain_synth_9,rel_error_synth_9,rel_gain_synth_10,rel_error_synth_10,rel_gain_synth_11,rel_error_synth_11,rel_gain_synth_12,rel_error_synth_12,rel_gain_synth_13,rel_error_synth_13,rel_gain_synth_14,rel_error_synth_14,rel_gain_synth_15,rel_error_synth_15,rel_gain_synth_16,rel_error_synth_16,rel_gain_synth_17,rel_error_synth_17
91,150,224,0.05,0.05809527444836978,0.001507049581439513,0.23,0.1218542298094911,26.017156049836995,0.07515251759099963,0.041629037871009474,0.0631262897017576,0.05234899378835202,0.07515251759099963,0.041629037871009474,0.08130063611051243,0.03614871934463831,0.06908324164826013,0.04703907759049259,0.08130063611051243,0.03614871934463831,0.0631262897017576,0.05234899378835202,0.08130063611051243,0.03614871934463831,0.0631262897017576,0.05234899378835202,0.06908324164826013,0.04703907759049259,0.07515251759099963,0.041629037871009474,0.07515251759099963,0.041629037871009474,0.10534710147337507,0.014714147255048635,0.12122711153878953,0.0005590015654779475,0.08130063611051243,0.03614871934463831,0.06908324164826013,0.04703907759049259,0.12032474951009128,0.0013633502987812813
91,150,224,0.1,0.10511959105930223,0.002434598556540492,0.41000000000000003,0.28398647516296405,20.003211360368752,0.26446338010348724,0.015205062854730543,0.2594004982603287,0.019148158783771366,0.2619537825307525,0.017159598686127243,0.2669164083503833,0.013294584594759197,0.2594004982603287,0.019148158783771366,0.2669164083503833,0.013294584594759197,0.25681472227423424,0.021162024222475682,0.2669164083503833,0.013294584594759197,0.25681472227423424,0.021162024222475682,0.25681472227423424,0.021162024222475682,0.2619537825307525,0.017159598686127243,0.2594004982603287,0.019148158783771366,0.2809614542429254,0.0023559601121613733,0.2816340590271081,0.0018321190926542978,0.2619537825307525,0.017159598686127243,0.2594004982603287,0.019148158783771366,0.2796148014376925,0.0034047661792673306
91,150,224,0.15,0.15570747080613054,0.0034892939587604943,0.67,0.4554882859079558,16.480685139069525,0.4363712957505516,0.0131344170492439,0.4392556296203911,0.01115272204161957,0.43782408293355657,0.012136272854563052,0.44066244354078565,0.010186163990953435,0.4363712957505516,0.0131344170492439,0.44066244354078565,0.010186163990953435,0.4349004805975773,0.01414494744458594,0.44204072279711043,0.009239210814023563,0.4349004805975773,0.01414494744458594,0.43341457540979594,0.015165845518564217,0.4363712957505516,0.0131344170492439,0.4319162826337895,0.016195254542678596,0.45385519908150856,0.0011220199037387112,0.45535052177502305,9.465148862180361e-05,0.4363712957505516,0.0131344170492439,0.4363712957505516,0.0131344170492439,0.45535052177502305,9.465148862180361e-05
