img_index,width,height,noise_std,noise_std_est,avg_mass_loss,t_diff,max_rel_gain,rel_gain_synth_1,rel_error_synth_1,rel_gain_synth_2,rel_error_synth_2,rel_gain_synth_3,rel_error_synth_3,rel_gain_synth_4,rel_error_synth_4,rel_gain_synth_5,rel_error_synth_5,rel_gain_synth_6,rel_error_synth_6,rel_gain_synth_7,rel_error_synth_7,rel_gain_synth_8,rel_error_synth_8,rel_gain_synth_9,rel_error_synth_9,rel_gain_synth_10,rel_error_synth_10,rel_gain_synth_11,rel_error_synth_11,rel_gain_synth_12,rel_error_synth_12,rel_gain_synth_13,rel_error_synth_13,rel_gain_synth_14,rel_error_synth_14,rel_gain_synth_15,rel_error_synth_15,rel_gain_synth_16,rel_error_synth_16,rel_gain_synth_17,rel_error_synth_17
23,390,242,0.05,0.04856012437068122,0.0003339584219387099,0.057,0.29062699271414805,0.2736782268912953,0.01313219537366877,0.2798767139084574,0.0083295009839234,0.270483785850234,0.015607303254640183,0.2752820831433976,0.011889499954189408,0.270483785850234,0.015607303254640183,0.27210421832693915,0.01435176429113425,0.270483785850234,0.015607303254640183,0.27210421832693915,0.01435176429113425,0.270483785850234,0.015607303254640183,0.27210421832693915,0.01435176429113425,0.27210421832693915,0.01435176429113425,0.27210421832693915,0.01435176429113425,0.2905318247943701,7.373774166755077e-05,0.2894549923016548,0.0009080860846003275,0.27210421832693915,0.01435176429113425,0.2798767139084574,0.0083295009839234,0.2572543491496581,0.025857698430983775
23,390,242,0.1,0.09034792235021603,0.0007044761486191083,0.122,0.47474152977538564,0.4660159954621362,0.005916653282679589,0.47047908863010535,0.0028902970854353814,0.46284598944172506,0.008066186578113354,0.4666185626221942,0.00550806157498571,0.46284598944172506,0.008066186578113354,0.4634994333241072,0.0076230961319647085,0.46284598944172506,0.008066186578113354,0.4641436460921576,0.007186265165287769,0.4615232285155755,0.008963130821862316,0.46284598944172506,0.008066186578113354,0.46284598944172506,0.008066186578113354,0.4641436460921576,0.007186265165287769,0.47105181278267105,0.0025019414712465398,0.46281255460757276,0.00808885823513069,0.4634994333241072,0.0076230961319647085,0.47096659381157724,0.0025597271708916627,0.3924548931646472,0.05579732783633706
23,390,242,0.15,0.1278683674978754,0.0010556802829259995,0.188,0.591280317085156,0.5839870992489068,0.004583238891315269,0.5879956545187267,0.0020641633853964955,0.5797492883047118,0.00724638434638986,0.5839870992489068,0.004583238891315269,0.5797492883047118,0.00724638434638986,0.580942292538659,0.006496670910524252,0.5797492883047118,0.00724638434638986,0.581330362505784,0.006252798122707884,0.5789455774063609,0.0077514561993636604,0.5805463707791088,0.006745477959351193,0.581330362505784,0.006252798122707884,0.5821044093245509,0.005766367912734048,0.5858891901034349,0.0033879178444162195,0.5800054261840486,0.007085420953210974,0.581330362505784,0.006252798122707884,0.5890949928901725,0.0013733118995567315,0.4725911435606933,0.07458721901485765
