width,height,noise_1,noise_1_coef,noise_2,noise_2_coef,noise_3,noise_3_coef
64.0,64.0,0.05,0.8971718375035256,0.1,0.8968213676275523,0.15,0.89983771603075
64.0,128.0,0.05,0.9373089164523561,0.1,0.9135849168996942,0.15,0.9048626757221656
64.0,192.0,0.05,0.9476736387273643,0.1,0.9217361430806571,0.15,0.8906233377341845
128.0,64.0,0.05,0.8875614675630689,0.1,0.8964188776785871,0.15,0.9012136896698919
64.0,256.0,0.05,0.9450550256318858,0.1,0.9242598557495763,0.15,0.8951325500330328
64.0,320.0,0.05,0.9476152344709429,0.1,0.9197347767023469,0.15,0.8959901638674425
128.0,128.0,0.05,0.9288576692260453,0.1,0.925644421556202,0.15,0.90186938076478
128.0,192.0,0.05,0.9495600533115943,0.1,0.9278605021881295,0.15,0.896938602167712
64.0,384.0,0.05,0.9506011659004032,0.1,0.9209642346115804,0.15,0.8909814445721287
128.0,256.0,0.05,0.9520719710229525,0.1,0.9293047819985567,0.15,0.8967451376283176
64.0,448.0,0.05,0.9472467455502487,0.1,0.921358596043048,0.15,0.8919028513484607
64.0,512.0,0.05,0.9478919171093807,0.1,0.9204857558083999,0.15,0.8906935991022823
128.0,320.0,0.05,0.9530610263042149,0.1,0.9269581373638462,0.15,0.8986944177636165
192.0,64.0,0.05,0.8923479699158717,0.1,0.9029584871274895,0.15,0.8911995341303044
64.0,576.0,0.05,0.9475180635090943,0.1,0.9190933946096925,0.15,0.8922436877838252
192.0,128.0,0.05,0.9374142699116619,0.1,0.9238984937344265,0.15,0.8976429610246495
128.0,384.0,0.05,0.9547621512551788,0.1,0.9258007399299184,0.15,0.8957555190758005
64.0,640.0,0.05,0.9463254475719867,0.1,0.9186202719998517,0.15,0.89339341253242
192.0,192.0,0.05,0.9497828754680988,0.1,0.9279777868439568,0.15,0.9006039067820748
128.0,448.0,0.05,0.9549764190066705,0.1,0.9280382877086161,0.15,0.8952666093197093
192.0,256.0,0.05,0.9551925178698045,0.1,0.9286068682618264,0.15,0.8985709979913409
128.0,512.0,0.05,0.9555432951792833,0.1,0.9252071440397873,0.15,0.8931752694181053
192.0,320.0,0.05,0.9569973864374626,0.1,0.9288010402620631,0.15,0.8968785158930775
256.0,64.0,0.05,0.8897899455486562,0.1,0.9076408115021652,0.15,0.893708428137381
192.0,384.0,0.05,0.9569445785732323,0.1,0.9285839528044835,0.15,0.8948597151627924
128.0,576.0,0.05,0.954724114335731,0.1,0.9249277384571765,0.15,0.8926128486782304
256.0,128.0,0.05,0.9330114759149477,0.1,0.9266329665583227,0.15,0.8999216977762978
128.0,640.0,0.05,0.9539301377256737,0.1,0.9259527610233567,0.15,0.8903949962779512
192.0,448.0,0.05,0.9578059667497807,0.1,0.9289358818187047,0.15,0.8914235224343285
256.0,192.0,0.05,0.9481015924078988,0.1,0.9288137596616471,0.15,0.8995959667203267
256.0,256.0,0.05,0.955863490963956,0.1,0.9299100119526448,0.15,0.8972568785361078
192.0,512.0,0.05,0.9581887399430964,0.1,0.9256770687486836,0.15,0.8938827956061866
256.0,320.0,0.05,0.9575583099569289,0.1,0.9314067852455196,0.15,0.8937376056878568
320.0,64.0,0.05,0.8920241712077236,0.1,0.9047085806189206,0.15,0.897048376725834
192.0,576.0,0.05,0.958159112359877,0.1,0.9245486445097568,0.15,0.8943281522762461
320.0,128.0,0.05,0.9327031522703422,0.1,0.9242040367015418,0.15,0.9030831910004337
256.0,384.0,0.05,0.9592492200851813,0.1,0.9277039909241802,0.15,0.8950534449455114
