width,height,noise_1,noise_1_coef,noise_2,noise_2_coef,noise_3,noise_3_coef
64.0,64.0,0.05,1.874441156784693,0.1,1.9369379927714663,0.15,1.9852572017245822
64.0,128.0,0.05,1.918471107880274,0.1,1.9760667035977042,0.15,1.9278729403460466
64.0,192.0,0.05,1.9369214773178096,0.1,1.9363363583882645,0.15,1.931515446415654
64.0,256.0,0.05,1.9432714829842246,0.1,1.918645327289899,0.15,1.955408078652841
64.0,320.0,0.05,1.938534577687581,0.1,1.9325729211171465,0.15,1.9533319826479314
64.0,384.0,0.05,1.9315921598010588,0.1,1.9363469547695578,0.15,1.953295425132469
64.0,448.0,0.05,1.9251539593651177,0.1,1.948668275560651,0.15,1.9515188913496715
64.0,512.0,0.05,1.9231637318929033,0.1,1.9482756654421485,0.15,1.9507293347959165
128.0,64.0,0.05,1.9094093392292655,0.1,1.973872383435567,0.15,1.9300297454551414
128.0,128.0,0.05,1.9612717131773627,0.1,1.9294105470180507,0.15,1.9655691252814398
64.0,576.0,0.05,1.9243143222950119,0.1,1.945106629972104,0.15,1.9566610516834653
64.0,640.0,0.05,1.926821668942769,0.1,1.9428042570749915,0.15,1.9556962119208443
128.0,192.0,0.05,1.9535005092620845,0.1,1.9513459669219118,0.15,1.9645056606810771
128.0,256.0,0.05,1.945830384890238,0.1,1.9640753666559851,0.15,1.9624535684232358
128.0,320.0,0.05,1.9534699122111,0.1,1.9582247734069822,0.15,1.9695251959341546
192.0,64.0,0.05,1.9356495804256857,0.1,1.9346960716777373,0.15,1.9297317222312647
128.0,384.0,0.05,1.952313383420308,0.1,1.9596642918056906,0.15,1.9699040754341786
128.0,448.0,0.05,1.952668740635826,0.1,1.962396076747349,0.15,1.9679417685856895
192.0,128.0,0.05,1.9531491729948252,0.1,1.9498987330330737,0.15,1.966164435869382
128.0,512.0,0.05,1.9532979776461916,0.1,1.9600777576367057,0.15,1.9654801598301639
128.0,576.0,0.05,1.952416367001003,0.1,1.9626153839959033,0.15,1.9618607352299948
192.0,192.0,0.05,1.9534868222695805,0.1,1.964640617370605,0.15,1.9721867125711325
128.0,640.0,0.05,1.9526459773381548,0.1,1.9636881351470945,0.15,1.9583626146669744
192.0,256.0,0.05,1.9575272997220352,0.1,1.9642972283893156,0.15,1.9727546491740664
256.0,64.0,0.05,1.9357316195964809,0.1,1.9175204137961066,0.15,1.9549793667263453
192.0,320.0,0.05,1.9597289297315807,0.1,1.96779727935791,0.15,1.9676896083502122
256.0,128.0,0.05,1.947033529480298,0.1,1.9648700952529903,0.15,1.9628416608881065
192.0,384.0,0.05,1.959178624329743,0.1,1.966869610327261,0.15,1.9661740511042594
192.0,448.0,0.05,1.9600111340719553,0.1,1.9671249011206244,0.15,1.961954813154917
256.0,192.0,0.05,1.9565403461456294,0.1,1.9635975360870357,0.15,1.9731877762594343
192.0,512.0,0.05,1.9589266843265951,0.1,1.9648618168301046,0.15,1.970393275037224
192.0,576.0,0.05,1.961041085514021,0.1,1.962776684466703,0.15,1.9677325694812833
192.0,640.0,0.05,1.9609493679470482,0.1,1.9613385200500486,0.15,1.968107458985882
256.0,256.0,0.05,1.9609749317169185,0.1,1.9654707362254458,0.15,1.9711717411323828
320.0,64.0,0.05,1.9360689322153724,0.1,1.9337213039398191,0.15,1.9519392649332685
256.0,320.0,0.05,1.9601643085479734,0.1,1.9694650173187254,0.15,1.9636005825466583
320.0,128.0,0.05,1.9541823863983152,0.1,1.9588291645050047,0.15,1.9697685594911931
256.0,384.0,0.05,1.9605812099244855,0.1,1.9673393832312684,0.15,1.9718854515640825
256.0,448.0,0.05,1.9634214185533065,0.1,1.9632621890022637,0.15,1.96960830183887
320.0,192.0,0.05,1.961518393622504,0.1,1.9670327504475908,0.15,1.9693697234730663
256.0,512.0,0.05,1.960215717554092,0.1,1.9645206630229946,0.15,1.9726856991096777
320.0,256.0,0.05,1.9618848959604895,0.1,1.9700551033020017,0.15,1.9635211096869576
256.0,576.0,0.05,1.9628405570983882,0.1,1.9657609639344387,0.15,1.9666181179721662
256.0,640.0,0.05,1.96278174718221,0.1,1.963575482368469,0.15,1.966077663280346
320.0,320.0,0.05,1.9635982513427732,0.1,1.9660120010375974,0.15,1.9713360821759258
320.0,384.0,0.05,1.9646514786614309,0.1,1.963182555304633,0.15,1.9702990261124977
320.0,448.0,0.05,1.9647371201288129,0.1,1.9660273052397224,0.15,1.9673699676675143
320.0,512.0,0.05,1.9645663102467852,0.1,1.9644526640574134,0.15,1.9666874850237812
320.0,576.0,0.05,1.9636517983895756,0.1,1.9638541892722796,0.15,1.9689740467463992
320.0,640.0,0.05,1.963194688161214,0.1,1.9670821825663245,0.15,1.9652109499330874
384.0,64.0,0.05,1.930789815054999,0.1,1.9360025723775223,0.15,1.9541946458227841
384.0,128.0,0.05,1.951537860764397,0.1,1.9611756006876622,0.15,1.970409463953089
384.0,192.0,0.05,1.959525655817102,0.1,1.9677815613923244,0.15,1.967526659553434
384.0,256.0,0.05,1.9621696737077496,0.1,1.9674418701065906,0.15,1.973229131580871
448.0,64.0,0.05,1.9209187655221844,0.1,1.9479314486185706,0.15,1.9518980904230996
384.0,320.0,0.05,1.9636919763353133,0.1,1.9637163480122881,0.15,1.9703095047562211
384.0,384.0,0.05,1.96393573725665,0.1,1.967094121155915,0.15,1.9672584141232843
448.0,128.0,0.05,1.9534377824692495,0.1,1.964020729064941,0.15,1.9688317384669392
384.0,448.0,0.05,1.9645361673264272,0.1,1.9642869631449378,0.15,1.9673515669672998
448.0,192.0,0.05,1.9605850416516497,0.1,1.969286373683384,0.15,1.9627663614047688
384.0,512.0,0.05,1.9636188944180801,0.1,1.967223982016245,0.15,1.9671622617745106
448.0,256.0,0.05,1.9633256253742033,0.1,1.9643522444225487,0.15,1.9706090291341147
384.0,576.0,0.05,1.9630561640233166,0.1,1.964904349527241,0.15,1.9696366476260423
512.0,64.0,0.05,1.920416578650474,0.1,1.9497411946455634,0.15,1.9504125471468323
384.0,640.0,0.05,1.9620284769270153,0.1,1.964515447616577,0.15,1.9690624284155576
448.0,320.0,0.05,1.9637645993913917,0.1,1.9672025953020362,0.15,1.9677516392299108
448.0,384.0,0.05,1.9649291795397559,0.1,1.9641906496078245,0.15,1.9675010936811068
512.0,128.0,0.05,1.9537472476561861,0.1,1.9599129756291704,0.15,1.9671168592241075
512.0,192.0,0.05,1.9595813420083783,0.1,1.966413193278842,0.15,1.9715927265308524
448.0,448.0,0.05,1.9631332280684488,0.1,1.968401629908555,0.15,1.9655713508819328
512.0,256.0,0.05,1.9622507194677985,0.1,1.9653917600711184,0.15,1.9730236795213487
448.0,512.0,0.05,1.9625738972709288,0.1,1.9648939371109004,0.15,1.9693706401441464
512.0,320.0,0.05,1.9650987784067786,0.1,1.9643032550811765,0.15,1.9671072783293548
448.0,576.0,0.05,1.9617894339183017,0.1,1.9646068098683833,0.15,1.969687648551174
576.0,64.0,0.05,1.9230915440453418,0.1,1.9445829921298552,0.15,1.9577179426028406
512.0,384.0,0.05,1.9627579384379912,0.1,1.9669565889570442,0.15,1.9671883112118569
448.0,640.0,0.05,1.9630620593116392,0.1,1.963895616077241,0.15,1.9673336372173653
576.0,128.0,0.05,1.9530550197318743,0.1,1.9635200500488277,0.15,1.9636654559476878
512.0,448.0,0.05,1.9629431622368945,0.1,1.9651478245144793,0.15,1.9694817760003307
576.0,192.0,0.05,1.963020254064489,0.1,1.9639989476145046,0.15,1.9691055203661507
512.0,512.0,0.05,1.9610599925120669,0.1,1.9648467501004534,0.15,1.9680729618778934
576.0,256.0,0.05,1.963410995624683,0.1,1.9668795444347236,0.15,1.9667348743956767
512.0,576.0,0.05,1.96253635265209,0.1,1.9634193844265402,0.15,1.9689514803788302
576.0,320.0,0.05,1.9639343685573998,0.1,1.9646259590431492,0.15,1.9690627423824105
640.0,64.0,0.05,1.9243458906809485,0.1,1.9432115554809568,0.15,1.955547509370027
512.0,640.0,0.05,1.9621107975641883,0.1,1.9645124673843382,0.15,1.9673492290355543
576.0,384.0,0.05,1.9624063998092836,0.1,1.965383688608805,0.15,1.9696545699005754
640.0,128.0,0.05,1.9544184207916258,0.1,1.9653159379959104,0.15,1.959251121238426
640.0,192.0,0.05,1.9617113802168102,0.1,1.9620135095384383,0.15,1.9690211025285134
576.0,448.0,0.05,1.9616940664866611,0.1,1.9645910414438394,0.15,1.9693064030866496
640.0,256.0,0.05,1.9643402099609373,0.1,1.963849862416585,0.15,1.9667952149002643
576.0,512.0,0.05,1.9633483003686971,0.1,1.9630045802504923,0.15,1.96934256534027
640.0,320.0,0.05,1.9622136751810706,0.1,1.9672037760416663,0.15,1.9654986063639324
576.0,576.0,0.05,1.9621680302875026,0.1,1.9646674026677633,0.15,1.9678486500039296
640.0,384.0,0.05,1.961590978834364,0.1,1.9644562403361,0.15,1.9693785537908108
576.0,640.0,0.05,1.9608405784324359,0.1,1.9633151866771552,0.15,1.9703324243365001
640.0,448.0,0.05,1.9632144201369508,0.1,1.9636535644531246,0.15,1.9671404803240742
640.0,512.0,0.05,1.9625910123189287,0.1,1.9645227988560992,0.15,1.9672199531837748
640.0,576.0,0.05,1.9608250370732057,0.1,1.9636445575290251,0.15,1.9701043274176955
640.0,640.0,0.05,1.961906274159749,0.1,1.9607377052307127,0.15,1.9715166445131656
