img_index,width,height,noise_std,noise_std_est,avg_mass_loss,t_diff,max_rel_gain,psnr_start,rel_gain_synth_1,rel_error_synth_1,rel_gain_synth_2,rel_error_synth_2,rel_gain_synth_3,rel_error_synth_3,rel_gain_synth_4,rel_error_synth_4,rel_gain_synth_5,rel_error_synth_5,rel_gain_synth_6,rel_error_synth_6,rel_gain_synth_7,rel_error_synth_7,rel_gain_synth_8,rel_error_synth_8,rel_gain_synth_9,rel_error_synth_9,rel_gain_synth_10,rel_error_synth_10,rel_gain_synth_11,rel_error_synth_11,rel_gain_synth_12,rel_error_synth_12,rel_gain_synth_13,rel_error_synth_13,rel_gain_synth_14,rel_error_synth_14,rel_gain_synth_15,rel_error_synth_15,rel_gain_synth_16,rel_error_synth_16,rel_gain_synth_17,rel_error_synth_17,ssim_synth_1,ssim_synth_2,ssim_synth_3,ssim_synth_4,ssim_synth_5,ssim_synth_6,ssim_synth_7,ssim_synth_8,ssim_synth_9,ssim_synth_10,ssim_synth_11,ssim_synth_12,ssim_synth_13,ssim_synth_14,ssim_synth_15,ssim_synth_16,ssim_synth_17
3,500,332,0.1,0.1012134265209509,0.0020393610316895,0.45,0.4034385504700105,20.011248259155185,0.3882147744241622,0.0108474831625152,0.3904790600782439,0.0092340989118664,0.385861611688194,0.0125241955024892,0.3882147744241622,0.0108474831625152,0.3882147744241622,0.0108474831625152,0.3882147744241622,0.0108474831625152,0.3882147744241622,0.0108474831625152,0.3882147744241622,0.0108474831625152,0.3882147744241622,0.0108474831625152,0.3882147744241622,0.0108474831625152,0.3882147744241622,0.0108474831625152,0.385861611688194,0.0125241955024892,0.3965607027389856,0.0049007117046353,0.3967126021221773,0.004792477978876,0.385861611688194,0.0125241955024892,0.3904790600782439,0.0092340989118664,0.3967126021221773,0.004792477978876,0.7087660511267063,0.7064276104514738,0.7108883838456078,0.7087660511267063,0.7087660511267063,0.7087660511267063,0.7087660511267063,0.7087660511267063,0.7087660511267063,0.7087660511267063,0.7087660511267063,0.7108883838456078,0.6979472735334951,0.6325937425041025,0.7108883838456078,0.7064276104514738,0.6325937425041025
3,500,332,0.15,0.1519440116899742,0.0026572882469561,0.7000000000000001,0.5851354374113426,16.48799864793242,0.5729699343569341,0.0076747404463278,0.5786699880654056,0.0040787993210823,0.5776188777853545,0.0047419037191316,0.5776188777853545,0.0047419037191316,0.5776188777853545,0.0047419037191316,0.576518504074233,0.0054360864906167,0.576518504074233,0.0054360864906167,0.576518504074233,0.0054360864906167,0.576518504074233,0.0054360864906167,0.576518504074233,0.0054360864906167,0.576518504074233,0.0054360864906167,0.5741895774719359,0.0069053152690108,0.576518504074233,0.0054360864906167,0.579666469235104,0.0034501582938362,0.5741895774719359,0.0069053152690108,0.5786699880654056,0.0040787993210823,0.5729699343569341,0.0076747404463278,0.617330202720288,0.6150809497656753,0.617330202720288,0.617330202720288,0.617330202720288,0.619487881935802,0.619487881935802,0.619487881935802,0.619487881935802,0.619487881935802,0.619487881935802,0.6235444056242617,0.619487881935802,0.6127361991786809,0.6235444056242617,0.6150809497656753,0.6254494481647125
4,640,427,0.05,0.0513979448768983,0.0005098517499004,0.24,0.2223606465466917,26.031503853635897,0.2006129562549496,0.0177915497796675,0.2006129562549496,0.0177915497796675,0.1952583096347423,0.022172128159162,0.2006129562549496,0.0177915497796675,0.1952583096347423,0.022172128159162,0.2006129562549496,0.0177915497796675,0.1952583096347423,0.022172128159162,0.2006129562549496,0.0177915497796675,0.1952583096347423,0.022172128159162,0.1952583096347423,0.022172128159162,0.1952583096347423,0.022172128159162,0.1952583096347423,0.022172128159162,0.2145566767395866,0.0063843431389518,0.2176782887238422,0.0038305861989894,0.1952583096347423,0.022172128159162,0.1952583096347423,0.022172128159162,0.2045657963772332,0.0145577741067916,0.8562731477706204,0.8562731477706204,0.8614608082051087,0.8562731477706204,0.8614608082051087,0.8562731477706204,0.8614608082051087,0.8562731477706204,0.8614608082051087,0.8614608082051087,0.8614608082051087,0.8614608082051087,0.8355677685794572,0.7593532373178328,0.8614608082051087,0.8614608082051087,0.719129334361651
4,640,427,0.1,0.1012951537272886,0.0009336081449027,0.44,0.3950517413294038,20.01000846295145,0.3817786659122936,0.009514396508664,0.3838956877607097,0.0079968744084452,0.3817786659122936,0.009514396508664,0.3817786659122936,0.009514396508664,0.3817786659122936,0.009514396508664,0.3795658370970463,0.0111005948909109,0.3817786659122936,0.009514396508664,0.3795658370970463,0.0111005948909109,0.3817786659122936,0.009514396508664,0.3817786659122936,0.009514396508664,0.3817786659122936,0.009514396508664,0.3795658370970463,0.0111005948909109,0.3877714366080618,0.005218662867948,0.3915781814567277,0.0024899147248589,0.3795658370970463,0.0111005948909109,0.3838956877607097,0.0079968744084452,0.3915781814567277,0.0024899147248589,0.7369434953070853,0.7317087967142223,0.7369434953070853,0.7369434953070853,0.7369434953070853,0.7418884741669746,0.7369434953070853,0.7418884741669746,0.7369434953070853,0.7369434953070853,0.7369434953070853,0.7418884741669746,0.7203009863146009,0.6292542479268134,0.7418884741669746,0.7317087967142223,0.6292542479268134
4,640,427,0.15,0.1517771891913434,0.0014486575824182,0.6900000000000001,0.5665080141628753,16.470441775835802,0.5594448891314179,0.0045088342782796,0.5637313166164234,0.0017725396367893,0.5621888320828661,0.0027572039472248,0.5621888320828661,0.0027572039472248,0.5629924679038008,0.0022441929612171,0.5613261683575643,0.0033078961348819,0.5629924679038008,0.0022441929612171,0.5613261683575643,0.0033078961348819,0.5629924679038008,0.0022441929612171,0.5629924679038008,0.0022441929612171,0.5621888320828661,0.0027572039472248,0.5613261683575643,0.0033078961348819,0.5637313166164234,0.0017725396367893,0.5621888320828661,0.0027572039472248,0.5613261683575643,0.0033078961348819,0.5637313166164234,0.0017725396367893,0.5563027273103461,0.0065146726095638,0.6387388958062845,0.6301683800097416,0.6387388958062845,0.6387388958062845,0.634524449779485,0.6428151576417686,0.634524449779485,0.6428151576417686,0.634524449779485,0.634524449779485,0.6387388958062845,0.6428151576417686,0.6301683800097416,0.6387388958062845,0.6428151576417686,0.6301683800097416,0.6612343342759185
5,560,373,0.05,0.0506444615273806,0.0005349406364516,0.28,0.2650551515189008,26.037126618724816,0.2429372851943029,0.0174837170522106,0.2429372851943029,0.0174837170522106,0.2377168431582217,0.0216103687873647,0.2377168431582217,0.0216103687873647,0.2377168431582217,0.0216103687873647,0.2429372851943029,0.0174837170522106,0.2377168431582217,0.0216103687873647,0.2429372851943029,0.0174837170522106,0.2377168431582217,0.0216103687873647,0.2377168431582217,0.0216103687873647,0.2377168431582217,0.0216103687873647,0.232277581697294,0.0259099927637558,0.2598975035711496,0.004077014303731,0.2456294231569557,0.0153556375298115,0.2377168431582217,0.0216103687873647,0.2377168431582217,0.0216103687873647,0.2240495928310175,0.0324140482244189,0.8927773019891171,0.8927773019891171,0.8933805653717708,0.8933805653717708,0.8933805653717708,0.8927773019891171,0.8933805653717708,0.8927773019891171,0.8933805653717708,0.8933805653717708,0.8933805653717708,0.8936148214426217,0.8855310402025345,0.8286414040583425,0.8933805653717708,0.8933805653717708,0.7990480017878837
5,560,373,0.1,0.1009266893139359,0.0007150939296113,0.52,0.4655881503696834,20.002609399818027,0.4454128040480321,0.0137660408325232,0.4480775601141014,0.011947824667636,0.4426495402271075,0.0156514708015275,0.4454128040480321,0.0137660408325232,0.4426495402271075,0.0156514708015275,0.4454128040480321,0.0137660408325232,0.4426495402271075,0.0156514708015275,0.4454128040480321,0.0137660408325232,0.4454128040480321,0.0137660408325232,0.4454128040480321,0.0137660408325232,0.4426495402271075,0.0156514708015275,0.4398015174485496,0.01759473349633,0.4553245589470268,0.0070030529518594,0.4511613503821519,0.0098436931165774,0.4398015174485496,0.01759473349633,0.4454128040480321,0.0137660408325232,0.4511613503821519,0.0098436931165774,0.8033863477284121,0.8019942522083355,0.8046025076232216,0.8033863477284121,0.8046025076232216,0.8033863477284121,0.8046025076232216,0.8033863477284121,0.8033863477284121,0.8033863477284121,0.8046025076232216,0.8056538135543182,0.7966407542576434,0.7215569815783981,0.8056538135543182,0.8033863477284121,0.7215569815783981
5,560,373,0.15,0.1513986961356256,0.0011156362330054,0.85,0.6533331867737671,16.481559305448762,0.6287857081294488,0.0148472666251979,0.6417211939231054,0.0070233833951647,0.6387331991579385,0.0088306384536551,0.6387331991579385,0.0088306384536551,0.6402530184154271,0.0079113928535263,0.6355579876320626,0.0107511294661605,0.6371666439765945,0.0097781517521699,0.6355579876320626,0.0107511294661605,0.6371666439765945,0.0097781517521699,0.6387331991579385,0.0088306384536551,0.6371666439765945,0.0097781517521699,0.6322315635444797,0.0127630796974831,0.6371666439765945,0.0097781517521699,0.6371666439765945,0.0097781517521699,0.6339115944143309,0.0117469319038678,0.6402530184154271,0.0079113928535263,0.6216442002529273,0.0191667274172824,0.7273767340596898,0.724602875861683,0.7273767340596898,0.7273767340596898,0.7260351358036057,0.7298031944944254,0.7286314771353748,0.7298031944944254,0.7286314771353748,0.7273767340596898,0.7286314771353748,0.7319122218610423,0.7286314771353748,0.7286314771353748,0.7308955251091261,0.7260351358036057,0.7366071319882564
6,640,427,0.05,0.0506113355790023,4.574067220299442e-05,0.3,0.2997040876216302,26.031503853635897,0.2928637301894387,0.0052630114018559,0.2928637301894387,0.0052630114018559,0.2871951492171851,0.0096244510758872,0.2871951492171851,0.0096244510758872,0.2871951492171851,0.0096244510758872,0.2871951492171851,0.0096244510758872,0.2871951492171851,0.0096244510758872,0.290164223608233,0.0073400277065023,0.2871951492171851,0.0096244510758872,0.2871951492171851,0.0096244510758872,0.2871951492171851,0.0096244510758872,0.2840111949415079,0.0120742042974099,0.2995289907503411,0.000134720566748,0.2596525737986047,0.030815871246752,0.2840111949415079,0.0120742042974099,0.2871951492171851,0.0096244510758872,0.2332433473774689,0.0511352860063554,0.8066953441240493,0.7997964711032431,0.8130028502765497,0.8130028502765497,0.8130028502765497,0.8130028502765497,0.8130028502765497,0.8066953441240493,0.8130028502765497,0.8130028502765497,0.8130028502765497,0.818778551056183,0.7647953975085405,0.6117218871987502,0.818778551056183,0.8130028502765497,0.556069593073346
6,640,427,0.1,0.1007498767694808,5.6967070265828846e-05,0.58,0.5106967185962377,20.01000846295145,0.5066539305884887,0.00267610828698,0.5091499135696687,0.0010239017583928,0.5056258429494067,0.0033566470254485,0.5066539305884887,0.00267610828698,0.5066539305884887,0.00267610828698,0.5045151565911377,0.0040918616748198,0.5056258429494067,0.0033566470254485,0.5045151565911377,0.0040918616748198,0.5066539305884887,0.00267610828698,0.5066539305884887,0.00267610828698,0.5056258429494067,0.0033566470254485,0.5020784848741467,0.0057048073355842,0.5105379471842426,0.0001050981378595,0.4760293428856696,0.0229479387118689,0.5020784848741467,0.0057048073355842,0.5075904937469184,0.0020561538335805,0.4760293428856696,0.0229479387118689,0.6875355038616778,0.6683800184071407,0.6875355038616778,0.6830453605082084,0.6830453605082084,0.6918432420749695,0.6875355038616778,0.6918432420749695,0.6830453605082084,0.6830453605082084,0.6875355038616778,0.6999496847369828,0.651708258564221,0.5026670435522528,0.6999496847369828,0.6783631167960035,0.5026670435522528
