img_index,width,height,noise_std,noise_std_est,avg_mass_loss,t_diff,max_rel_gain,psnr_start,rel_gain_synth_1,rel_error_synth_1,rel_gain_synth_2,rel_error_synth_2,rel_gain_synth_3,rel_error_synth_3,rel_gain_synth_4,rel_error_synth_4,rel_gain_synth_5,rel_error_synth_5,rel_gain_synth_6,rel_error_synth_6,rel_gain_synth_7,rel_error_synth_7,rel_gain_synth_8,rel_error_synth_8,rel_gain_synth_9,rel_error_synth_9,rel_gain_synth_10,rel_error_synth_10,rel_gain_synth_11,rel_error_synth_11,rel_gain_synth_12,rel_error_synth_12,rel_gain_synth_13,rel_error_synth_13,rel_gain_synth_14,rel_error_synth_14,rel_gain_synth_15,rel_error_synth_15,rel_gain_synth_16,rel_error_synth_16,rel_gain_synth_17,rel_error_synth_17,ssim_synth_1,ssim_synth_2,ssim_synth_3,ssim_synth_4,ssim_synth_5,ssim_synth_6,ssim_synth_7,ssim_synth_8,ssim_synth_9,ssim_synth_10,ssim_synth_11,ssim_synth_12,ssim_synth_13,ssim_synth_14,ssim_synth_15,ssim_synth_16,ssim_synth_17
3,500,332,0.1,0.1007822407639554,0.0016322774215361,50.0,0.3492968662862358,20.002478943403386,0.3343907645311018,0.0110473107346355,0.3343907645311018,0.0110473107346355,0.3343907645311018,0.0110473107346355,0.3343907645311018,0.0110473107346355,0.3343907645311018,0.0110473107346355,0.3343907645311018,0.0110473107346355,0.3343907645311018,0.0110473107346355,0.3343907645311018,0.0110473107346355,0.3343907645311018,0.0110473107346355,0.3343907645311018,0.0110473107346355,0.3343907645311018,0.0110473107346355,0.3412101622744524,0.0059932726546983,0.3454709434162827,0.0028354937786845,0.3454709434162827,0.0028354937786845,0.3412101622744524,0.0059932726546983,0.3343907645311018,0.0110473107346355,0.3454709434162827,0.0028354937786845,0.5319529331159646,0.5319529331159646,0.5319529331159646,0.5319529331159646,0.5319529331159646,0.5319529331159646,0.5319529331159646,0.5319529331159646,0.5319529331159646,0.5319529331159646,0.5319529331159646,0.5432237456788016,0.5765426733356988,0.5765426733356988,0.5432237456788016,0.5319529331159646,0.5765426733356988
3,500,332,0.15,0.1516090886192882,0.0015994402493112,50.0,0.4896292827087094,16.473443952045592,0.4687587175522615,0.0140105765902354,0.4687587175522615,0.0140105765902354,0.4687587175522615,0.0140105765902354,0.4687587175522615,0.0140105765902354,0.4687587175522615,0.0140105765902354,0.4687587175522615,0.0140105765902354,0.4687587175522615,0.0140105765902354,0.4687587175522615,0.0140105765902354,0.4687587175522615,0.0140105765902354,0.4687587175522615,0.0140105765902354,0.4687587175522615,0.0140105765902354,0.4687587175522615,0.0140105765902354,0.4896292827087094,0.0,0.4896292827087094,0.0,0.4687587175522615,0.0140105765902354,0.4687587175522615,0.0140105765902354,0.4896292827087094,0.0,0.4054932533956788,0.4054932533956788,0.4054932533956788,0.4054932533956788,0.4054932533956788,0.4054932533956788,0.4054932533956788,0.4054932533956788,0.4054932533956788,0.4054932533956788,0.4054932533956788,0.4054932533956788,0.4251266251181455,0.4251266251181455,0.4054932533956788,0.4054932533956788,0.4251266251181455
4,640,427,0.05,0.0514771641224582,0.000696045950285,0.7000000000000001,0.1465864016617822,26.01807636658571,0.1465864016617822,0.0,0.1465864016617822,0.0,0.1465864016617822,0.0,0.1465864016617822,0.0,0.1465864016617822,0.0,0.1465864016617822,0.0,0.1465864016617822,0.0,0.1465864016617822,0.0,0.1465864016617822,0.0,0.1465864016617822,0.0,0.1465864016617822,0.0,0.1465864016617822,0.0,0.1417219492672009,0.0042425519677637,0.1327454326861992,0.0120714574632342,0.1465864016617822,0.0,0.1465864016617822,0.0,0.1417219492672009,0.0042425519677637,0.6712432371799005,0.6712432371799005,0.6712432371799005,0.6712432371799005,0.6712432371799005,0.6712432371799005,0.6712432371799005,0.6712432371799005,0.6712432371799005,0.6712432371799005,0.6712432371799005,0.6712432371799005,0.7031825662839379,0.7239712204839318,0.6712432371799005,0.6712432371799005,0.7031825662839379
4,640,427,0.1,0.1015369955467648,0.0014881637667986,50.0,0.3077776365916322,19.995496739735803,0.2978021406332768,0.0076278227117828,0.2978021406332768,0.0076278227117828,0.2978021406332768,0.0076278227117828,0.2978021406332768,0.0076278227117828,0.2978021406332768,0.0076278227117828,0.2978021406332768,0.0076278227117828,0.2978021406332768,0.0076278227117828,0.2978021406332768,0.0076278227117828,0.2978021406332768,0.0076278227117828,0.2978021406332768,0.0076278227117828,0.2978021406332768,0.0076278227117828,0.2978021406332768,0.0076278227117828,0.3068896785383801,0.000678982441974,0.2978233440099952,0.0076116094228221,0.2978021406332768,0.0076278227117828,0.2978021406332768,0.0076278227117828,0.2978233440099952,0.0076116094228221,0.4613264696707144,0.4613264696707144,0.4613264696707144,0.4613264696707144,0.4613264696707144,0.4613264696707144,0.4613264696707144,0.4613264696707144,0.4613264696707144,0.4613264696707144,0.4613264696707144,0.4613264696707144,0.4942958441690659,0.5410740013399703,0.4613264696707144,0.4613264696707144,0.5410740013399703
4,640,427,0.15,0.1517417351652777,0.00148709333929,50.0,0.456597612458424,16.48195255378944,0.4308225798023308,0.0176953692877406,0.4308225798023308,0.0176953692877406,0.4308225798023308,0.0176953692877406,0.4308225798023308,0.0176953692877406,0.4308225798023308,0.0176953692877406,0.4308225798023308,0.0176953692877406,0.4308225798023308,0.0176953692877406,0.4308225798023308,0.0176953692877406,0.4308225798023308,0.0176953692877406,0.4308225798023308,0.0176953692877406,0.4308225798023308,0.0176953692877406,0.4308225798023308,0.0176953692877406,0.4436991731585268,0.0088551836070411,0.4565976124582548,1.1616668907913626e-13,0.4308225798023308,0.0176953692877406,0.4308225798023308,0.0176953692877406,0.4565976124582548,1.1616668907913626e-13,0.3473554738398575,0.3473554738398575,0.3473554738398575,0.3473554738398575,0.3473554738398575,0.3473554738398575,0.3473554738398575,0.3473554738398575,0.3473554738398575,0.3473554738398575,0.3473554738398575,0.3473554738398575,0.3637354996355134,0.3895702298722938,0.3473554738398575,0.3473554738398575,0.3895702298722938
5,560,373,0.05,0.0506506704793947,0.0003978836910304,50.0,0.2337941528530229,26.012822891301628,0.2291898441898233,0.003731828889408,0.2291898441898233,0.003731828889408,0.2291898441898233,0.003731828889408,0.2291898441898233,0.003731828889408,0.2291898441898233,0.003731828889408,0.2291898441898233,0.003731828889408,0.2291898441898233,0.003731828889408,0.2291898441898233,0.003731828889408,0.2291898441898233,0.003731828889408,0.2291898441898233,0.003731828889408,0.2291898441898233,0.003731828889408,0.2329956381114959,0.0006472025659065,0.2329242336505128,0.000705076450961,0.2025519813061876,0.025322029185007,0.2329956381114959,0.0006472025659065,0.2291898441898233,0.003731828889408,0.2054776120107967,0.0229507821679549,0.8126293806270457,0.8126293806270457,0.8126293806270457,0.8126293806270457,0.8126293806270457,0.8126293806270457,0.8126293806270457,0.8126293806270457,0.8126293806270457,0.8126293806270457,0.8126293806270457,0.8237821490545856,0.8364044225299545,0.847118580148083,0.8237821490545856,0.8126293806270457,0.8474562054903725
5,560,373,0.1,0.1010043567119826,0.0003985925463378,50.0,0.3990196688568525,19.993641727652896,0.3871914747710333,0.0084546303022916,0.3871914747710333,0.0084546303022916,0.3871914747710333,0.0084546303022916,0.3871914747710333,0.0084546303022916,0.3871914747710333,0.0084546303022916,0.3871914747710333,0.0084546303022916,0.3814566203288334,0.0125538253099543,0.3871914747710333,0.0084546303022916,0.3871914747710333,0.0084546303022916,0.3871914747710333,0.0084546303022916,0.3871914747710333,0.0084546303022916,0.391200075343583,0.0055893377965578,0.3965124177164092,0.0017921485996633,0.3965124177164092,0.0017921485996633,0.391200075343583,0.0055893377965578,0.3871914747710333,0.0084546303022916,0.3965124177164092,0.0017921485996633,0.6249562925416404,0.6249562925416404,0.6249562925416404,0.6249562925416404,0.6249562925416404,0.6249562925416404,0.6167674166237619,0.6249562925416404,0.6249562925416404,0.6249562925416404,0.6249562925416404,0.6311468455006132,0.6510745340075162,0.6510745340075162,0.6311468455006132,0.6249562925416404,0.6510745340075162
5,560,373,0.15,0.1507884207059447,0.0003854308331293,50.0,0.5264001371399248,16.48561340567625,0.5085202817019174,0.011713740717758,0.5085202817019174,0.011713740717758,0.5085202817019174,0.011713740717758,0.5085202817019174,0.011713740717758,0.5085202817019174,0.011713740717758,0.5085202817019174,0.011713740717758,0.5085202817019174,0.011713740717758,0.5085202817019174,0.011713740717758,0.5085202817019174,0.011713740717758,0.5085202817019174,0.011713740717758,0.5085202817019174,0.011713740717758,0.512782527770615,0.0089213889844282,0.5262315852524077,0.0001104244446891,0.5262315852524077,0.0001104244446891,0.512782527770615,0.0089213889844282,0.5085202817019174,0.011713740717758,0.5262315852524077,0.0001104244446891,0.4736262729167463,0.4736262729167463,0.4736262729167463,0.4736262729167463,0.4736262729167463,0.4736262729167463,0.4736262729167463,0.4736262729167463,0.4736262729167463,0.4736262729167463,0.4736262729167463,0.4776220366405333,0.4912597921427364,0.4912597921427364,0.4776220366405333,0.4736262729167463,0.4912597921427364
6,640,427,0.05,0.0506816371776871,5.442071484650369e-07,50.0,0.2329193030350936,26.01807636658571,0.227557823616781,0.004348605302159,0.227557823616781,0.004348605302159,0.227557823616781,0.004348605302159,0.227557823616781,0.004348605302159,0.227557823616781,0.004348605302159,0.227557823616781,0.004348605302159,0.227557823616781,0.004348605302159,0.227557823616781,0.004348605302159,0.227557823616781,0.004348605302159,0.227557823616781,0.004348605302159,0.227557823616781,0.004348605302159,0.2316286365505797,0.0010468377624851,0.2244153031846397,0.0068974504896788,0.2145250777517884,0.0149192451103846,0.2316286365505797,0.0010468377624851,0.227557823616781,0.004348605302159,0.2201959968659007,0.0103196585030924,0.5716433512269844,0.5716433512269844,0.5716433512269844,0.5716433512269844,0.5716433512269844,0.5716433512269844,0.5716433512269844,0.5716433512269844,0.5716433512269844,0.5716433512269844,0.5716433512269844,0.5939111349765476,0.653696229085219,0.6638708954002089,0.5939111349765476,0.5716433512269844,0.6597270522925406
6,640,427,0.1,0.1010411526305319,1.3200426137395266e-06,50.0,0.4032703873655553,19.995496739735803,0.3874972912174014,0.0112402401491316,0.3874972912174014,0.0112402401491316,0.3874972912174014,0.0112402401491316,0.3874972912174014,0.0112402401491316,0.3874972912174014,0.0112402401491316,0.3874972912174014,0.0112402401491316,0.3874972912174014,0.0112402401491316,0.3874972912174014,0.0112402401491316,0.3874972912174014,0.0112402401491316,0.3874972912174014,0.0112402401491316,0.3874972912174014,0.0112402401491316,0.3874972912174014,0.0112402401491316,0.4031517258583317,8.456068644498926e-05,0.4031517258583317,8.456068644498926e-05,0.3874972912174014,0.0112402401491316,0.3874972912174014,0.0112402401491316,0.4031517258583317,8.456068644498926e-05,0.3467724669466778,0.3467724669466778,0.3467724669466778,0.3467724669466778,0.3467724669466778,0.3467724669466778,0.3467724669466778,0.3467724669466778,0.3467724669466778,0.3467724669466778,0.3467724669466778,0.3467724669466778,0.3817734801683087,0.3817734801683087,0.3467724669466778,0.3467724669466778,0.3817734801683087
