energy,prior,fidelity,mass,psnr,ssim_indices
39497.19937115436,39497.19937115436,0.0,0.0,16.49154463998056,0.18207123690317384
35996.41533084736,35982.07375052935,14.34158031801337,-1.2163429128195276,16.918567364298404,0.19175316954663646
32840.42055967402,32785.94768046283,54.47287921119236,-2.453338754559809,17.339563260643125,0.20167311257428192
30000.555806783705,29884.2144229353,116.34138384840355,-3.694808668020414,17.753698640875143,0.21180049057413988
27449.572182640117,27253.30561063277,196.2665720073449,-4.953682921572181,18.16015814159164,0.222095323388221
25161.636110251882,24870.71086451225,290.9252457396325,-6.264838249095192,18.558161501712284,0.2325383976507226
23112.484338200204,22715.14717977587,397.3371584243328,-7.646922572268522,18.946963285272382,0.24309858315365263
21279.437767256524,20766.592105328604,512.8456619279209,-9.07212665068073,19.325870468730038,0.2537433638313747
19641.368795543403,19006.26748354372,635.1013119996841,-10.541540275407897,19.694244720068586,0.264441096262554
18178.757644104775,17416.711621150305,762.0460229544699,-12.048908040313108,20.05151119837184,0.27515175768991457
16873.66617532301,15981.78130125879,891.8848740642218,-13.617725488678843,20.397175357175282,0.28584981616374106
15709.612229591236,14686.536848845943,1023.0753807452935,-15.23791852024442,20.730814599495588,0.29651991516149107
14671.553777029862,13517.24302399778,1154.3107530320817,-16.86184506387508,21.052077519199894,0.3071287289328248
13745.845831959394,12461.357213200914,1284.4886187584805,-18.477160475740675,21.360704140100772,0.31764896660908754
12920.13971419972,11507.438533425437,1412.7011807742838,-20.07291955911205,21.65651475775583,0.3280471247559278
12183.312043385133,10645.097705769498,1538.2143376156353,-21.652867229960975,21.939409474670004,0.33830950827795986
11525.38082207699,9864.933572515882,1660.4472495611076,-23.214036898250924,22.209358446171493,0.3484177612221448
10937.41227712781,9158.454901673987,1778.9573754538237,-24.752891236734285,22.46640267441141,0.35834995344706266
10411.461481251346,8518.039429584847,1893.4220516664998,-26.278441543792724,22.710642153138146,0.36808994597286243
9940.4792984352,7936.867262141252,2003.6120362939496,-27.809371161631134,22.942244661966296,0.3776254709430477
9518.204764044118,7408.81624647719,2109.388517566928,-29.340592211498006,23.161428958105574,0.38694549441447973
9139.085854017128,6928.396118908313,2210.6897351088164,-30.868300691407057,23.368459230818928,0.3960436657498054
8798.23540796095,6490.718198709112,2307.5172092518387,-32.38649668182916,23.56363190434449,0.404911112540008
8491.344732129939,6091.432179683983,2399.912552445956,-33.886085385107435,23.74728780215928,0.41354092596770614
8214.604490034388,5726.648289633097,2487.95620040129,-35.36726177306991,23.91979442660663,0.4219297868184199
7964.667301994283,5392.907374516629,2571.7599274776544,-36.842180286905204,24.081539446839734,0.430072777961767
7738.5737136988555,5087.115210365697,2651.458503333158,-38.31680518027133,24.232931187334476,0.4379705769282541
7533.722488305588,4806.517637569123,2727.2048507364657,-39.789823618710216,24.374387528357584,0.44562447758176277
7347.820466246515,4548.661936371573,2799.1585298749424,-41.2613989754318,24.506337646567147,0.4530390220955736
7178.841932380448,4311.352291722842,2867.4896406576063,-42.72401676764275,24.629206819894126,0.4602131880659878
7025.003951883235,4092.632484958579,2932.3714669246556,-44.17663735176029,24.743418950573627,0.4671514367996717
6884.731126631169,3890.7577797750155,2993.9733468561535,-45.6202519128783,24.84940001961935,0.4738553337071614
6756.627684061093,3704.16643823141,3052.4612458296824,-47.059672949282685,24.94757088122455,0.4803251248198271
6639.459580079611,3531.461598914071,3107.9979811655403,-48.50007987506979,25.038343855862244,0.4865653528932395
6532.133024438495,3371.3915266912177,3160.7414977472777,-49.9299522559304,25.122122559731398,0.4925817862330124
6433.676083285499,3222.8326584118895,3210.8434248736094,-51.34094893911242,25.19930333617325,0.49838781402961874
6343.226030546755,3084.777524372057,3258.448506174698,-52.72867534375837,25.270268112153886,0.5039855001984863
6260.013956927414,2956.318984250024,3303.6949726773905,-54.085998574366386,25.33538313994662,0.5093814375658489
6183.355225560192,2836.641501475808,3346.713724084384,-55.407088994732476,25.39500218282438,0.5145777046149953
6112.638647855041,2725.010221741188,3387.628426113853,-56.69298374036589,25.44946307858475,0.519581318186639
6047.317633018669,2620.761427210756,3426.5562058079126,-57.942448667519784,25.499089506610318,0.5243942111215818
5986.903194978289,2523.2960591993533,3463.607135778936,-59.15665887843352,25.54418974959729,0.5290250085932771
5930.955893461842,2432.0706622614894,3498.885231200353,-60.33829431713821,25.58505707810516,0.5334795840237551
5879.081767903932,2346.5937209938675,3532.4880469100644,-61.489247954763414,25.621968052538236,0.5377623428170766
5830.926067447273,2266.4191478051803,3564.5069196420936,-62.61253472879616,25.655184328876885,0.5418787045098602
5786.170105365246,2191.142576055143,3595.027529310103,-63.71002863310423,25.684954119927315,0.5458310208499401
5744.526159673386,2120.3953363717405,3624.1308233016457,-64.78294045949588,25.711513506887975,0.5496272738249784
5705.734737452942,2053.841617066283,3651.893120386659,-65.82941174444568,25.735085251327735,0.5532736347844465
5669.561396528423,1991.1753101139207,3678.3860864145017,-66.8495206397929,25.755879598923784,0.556775032928094
5635.7938992996205,1932.1169668447633,3703.6769324548577,-67.84739749649452,25.774094273247513,0.5601371200942874
5604.240092760465,1876.4108016114092,3727.8292911490557,-68.82524433700019,25.78991379320215,0.5633647926626865
5574.725486845633,1823.8227055735554,3750.9027812720774,-69.78350996162044,25.80351192739354,0.566463214250095
5547.091792832967,1774.1381742582148,3772.9536185747525,-70.72271575545165,25.815050624687185,0.5694379160158056
5521.195216583197,1727.1604158833356,3794.0348006998615,-71.64442608768877,25.824681799517254,0.5722927601207789
5496.9051138416935,1682.7090193236581,3814.1960945180354,-72.54996957790718,25.832547826267355,0.5750327462474493
5474.102537502585,1640.6180720262785,3833.4844654763065,-73.43952130260004,25.838781405627316,0.5776618548069724
5452.678778272993,1600.7348346382769,3851.943943634717,-74.31245381300687,25.843506845544397,0.5801840259006076
5432.534574437932,1562.918875998109,3869.615698439823,-75.16863186327828,25.84684025548421,0.5826015282334812
5413.5790184020625,1527.0403969291986,3886.5386214728637,-76.00699863915361,25.848889808195242,0.5849196718828499
5395.728682737511,1492.9791584185034,3902.7495243190074,-76.82645340810996,25.84975662508798,0.5871440117279206
5378.907119092482,1460.6241220175812,3918.282997074901,-77.62671321874222,25.84953526989297,0.5892778895370098
5363.044318776505,1429.8724606631051,3933.1718581133996,-78.4073497415302,25.848313199244643,0.5913237568834168
5348.076008639572,1400.6287808874833,3947.4472277520886,-79.16837912442861,25.846171984663485,0.5932847497583974
5333.94294873822,1372.8044259697176,3961.1385227685023,-79.90985955134965,25.8431880533576,0.5951649704128532
5320.590397409887,1346.3168352665757,3974.273562143312,-80.63107510277769,25.839432559258388,0.5969676067846706
5307.967811059738,1321.089058610068,3986.87875244967,-81.3312502764602,25.834971759520236,0.5986954335876927
5296.028468847295,1297.049410126433,3998.9790587208618,-82.0098255321791,25.829866936151504,0.6003520471590162
5284.72909870323,1274.1309836348428,4010.598115068388,-82.66657681539073,25.824175250105142,0.6019397916478846
5274.029738441491,1252.2714306002538,4021.758307841237,-83.30236284044076,25.81795008951383,0.6034619166914812
5263.893522138311,1231.412718948212,4032.4808031900993,-83.91792004743911,25.81124143181099,0.6049213365277384
5254.286145801221,1211.500414675697,4042.785731125524,-84.51309170772583,25.804095626881676,0.6063204008093918
5245.175709647037,1192.4834637211984,4052.6922459258394,-85.0874955277759,25.796555653693307,0.60766117911239
5236.532561976973,1174.3140256055374,4062.218536371435,-85.64094922845834,25.78866123214017,0.6089463916864677
