energy,prior,fidelity,mass,psnr,ssim_indices
87079.30206086888,87079.30206086888,0.0,0.0,26.028102938373653,0.5085785816227214
84661.425295587,84660.43122889238,0.9940666946141234,-5.507092419255059,26.227308192194073,0.5172524104119189
82289.56404176602,82285.62636488523,3.9376768807843514,-11.178163536009379,26.42667462796121,0.5260834951837384
79965.94260869177,79957.17430194802,8.768306743740851,-17.08025439683115,26.62597648956556,0.5350656165077154
77692.3321147187,77676.91465793151,15.417456787179518,-23.239646205329336,26.824979559659447,0.5441906590318883
75470.38568296486,75446.57508359228,23.8105993725783,-29.678293901728466,27.02343584638287,0.5534511245988171
73301.1700353784,73267.30053629063,33.869499087776475,-36.34803344454849,27.221068923118207,0.5628374945783797
71185.87401298454,71140.36172590494,45.51228707960471,-43.22253405558877,27.41760774998649,0.5723388686947087
69124.80597553388,69066.15237376883,58.65360176505532,-50.29313542461023,27.61276110481074,0.581947555034276
67118.53538267901,67045.32694920136,73.20843347764529,-57.615529392904136,27.80620120088753,0.5916498356807615
65167.46628210682,65078.377893314006,89.0883887928174,-65.1783855780377,27.9976031106997,0.6014336441462081
63271.77927491738,63165.57701229699,106.20226262039172,-73.08792051114142,28.18663454872936,0.6112843766919395
61431.46918803424,61307.01139943243,124.4577886018195,-81.28970108967042,28.372947010856322,0.6211888345850162
59646.19465608153,59502.42438186669,143.77027421484087,-89.80207358696498,28.556177224393437,0.6311319310156246
57915.72574943317,57751.67862506516,164.04712436801546,-98.71146869496442,28.73592884923706,0.6410963397309267
56239.49191428012,56054.291592683214,185.20032159691218,-108.00966725271428,28.9118156970801,0.6510618482476441
54617.043165108014,54409.89839915911,207.14476594890286,-117.71341318625491,29.083447339162557,0.6610122296819464
53048.00116244501,52818.2093891656,229.79177327941667,-127.8183121868642,29.250434934070576,0.6709267367295042
51531.45647611519,51278.39700326096,253.05947285423522,-138.3088370867772,29.412371308763753,0.6807870741694387
50066.72908581308,49789.862637694205,276.86644811887504,-149.213810100744,29.56886226208845,0.6905743603379689
48653.19201061477,48352.05896714516,301.13304346961013,-160.53204273129813,29.719518651796015,0.7002689806856819
47289.49803193208,46963.716256000866,325.7817759312191,-172.20669658784755,29.863988152975928,0.7098524539772372
45975.00476612672,45624.258134981275,350.7466311454504,-184.29671646212228,30.00186859654879,0.7193044354386023
44708.37236633117,44332.418208757765,375.95415757340726,-196.94759027881082,30.132843957950723,0.7286048888620376
43488.70498193678,43087.35807040646,401.3469115303231,-210.19667250616476,30.256558436523488,0.7377365003694111
42314.89995694188,41888.03952931637,426.8604276255134,-224.05801387806423,30.372790563044934,0.7466835268556519
41185.70411159065,40733.26934903861,452.43476255203683,-238.60488300258294,30.48123609630983,0.7554272274884545
40099.93645884337,39621.908762523024,478.02769632034426,-253.86850820406107,30.581734517018088,0.7639521088917466
39056.89852638266,38553.32462892331,503.5738974593552,-269.8378093849751,30.674043903982326,0.7722415148066641
38055.40278687543,37526.36283943721,529.0399474382128,-286.6031293585547,30.758034777074084,0.7802806066251317
37094.44297904423,36540.06988676676,554.3730922774681,-304.13218030368444,30.833627015221783,0.7880553533301379
36172.58080229042,35593.03692645171,579.5438758387065,-322.4885906999116,30.900749868655826,0.7955528446823056
35288.85158211071,34684.351285238045,604.5002968726637,-341.607525770145,30.95940426737064,0.8027637533473463
34441.67213040496,33812.44506918464,629.2270612203135,-361.5746240359149,31.0095868591062,0.809678533877964
33630.192420446736,32976.506256666245,653.6861637804906,-382.35590843722457,31.051444214576094,0.8162931039455298
32853.08934185827,32175.23294197427,677.8563998840029,-404.0116887370823,31.08509972949781,0.8225997264429318
