energy,prior,fidelity,mass,psnr,ssim_indices
28213.58265376097,28213.58265376097,0.0,0.0,26.031466174900384,0.6038868266015571
27438.6412775125,27438.320506588352,0.32077092414592867,-0.42897217645077035,26.23092276531899,0.6121120344366059
26679.736875953695,26678.467023777128,1.2698521765676078,-0.9092142383451574,26.43066132761856,0.6204105513085392
25937.69201252083,25934.86635561291,2.8256569079188636,-1.4588599075214006,26.63045828751889,0.6287711057172573
25212.86043692689,25207.89559544213,4.964841484760961,-2.095152339345077,26.83011570787563,0.6371877388562862
24505.77954352328,24498.11680544024,7.662738083037837,-2.8162443151522893,27.029385278275843,0.645652898044223
23816.973849691374,23806.081482668313,10.892367023060125,-3.634790162614081,27.2279985668511,0.6541546679747196
23146.6346719831,23132.008279217764,14.626392765336963,-4.571308335027425,27.425702598008282,0.6626847313349521
22495.033468040183,22476.19677561402,18.836692426163978,-5.606646342203021,27.622190620130084,0.6712295459650792
21862.40503340495,21838.91156327515,23.4934701298025,-6.777016717853257,27.8171790365574,0.6797810527549136
21248.832309321286,21220.266146542115,28.566162779171943,-8.094441072229529,28.010346241654425,0.6883206002949495
20654.311149786645,20620.286859906624,34.02428988002184,-9.587651441106573,28.201341887651964,0.6968341350963585
20078.787482423413,20038.94876654493,39.838715878483384,-11.246880699734902,28.38981931142542,0.7053149140722043
19522.321038119087,19476.344415518994,45.97662260009259,-13.058801403269172,28.575461684059515,0.7137547383891779
18984.60317485076,18932.1931037353,52.41007111545955,-15.006727755768225,28.757879924504167,0.7221393002998561
18465.294473296548,18406.18304119373,59.11143210281727,-17.130839290330186,28.936711800573335,0.730452630873938
17964.26325845662,17898.211568854796,66.0516896018243,-19.42521544569172,29.111575954120998,0.7386826453715978
17481.375892657557,17408.172197988606,73.2036946689506,-21.930937643541256,29.282153274792222,0.7468138213122161
17016.224849139377,16935.685518669725,80.53933046965052,-24.649121745082084,29.447982856638426,0.7548306915513803
16568.564225686307,16480.5321190094,88.03210667690807,-27.592761335894465,29.608663515582172,0.7627203765612142
16138.023211800803,16042.363606524583,95.6596052762192,-30.750630944792647,29.763757276104684,0.7704710282496728
15724.218675111857,15620.824455786478,103.39421932537866,-34.22872843357618,29.912872053945545,0.7780691974445584
15326.647882477322,15215.427763194062,111.22011928326036,-37.96291333629051,30.05560730679482,0.7855043381346221
14945.067093090105,14825.95297232856,119.11412076154508,-41.98608615875128,30.191599568222465,0.7927637684346355
14579.264346120164,14452.208582642439,127.05576347772498,-46.283180509431986,30.320504205354162,0.7998349541156822
14228.538384853064,14093.513401155931,135.02498369713243,-50.91312496480532,30.442031934687385,0.8067082508896831
