width,height,noise_1,noise_1_coef,noise_2,noise_2_coef,noise_3,noise_3_coef
64.0,64.0,0.05,0.480782768378655,0.1,0.6433874368667601,0.15,0.716798393814652
64.0,128.0,0.05,0.5111631937325,0.1,0.6507165729999541,0.15,0.7425608458342375
64.0,192.0,0.05,0.5134591625796423,0.1,0.6700167225466832,0.15,0.7368347527068339
64.0,256.0,0.05,0.5327351391315459,0.1,0.6741397082805632,0.15,0.7412693014851323
64.0,320.0,0.05,0.5367678403854369,0.1,0.6722792983055114,0.15,0.7492906075936777
64.0,384.0,0.05,0.5358702606625025,0.1,0.6726641621854569,0.15,0.7495048605365519
64.0,448.0,0.05,0.5350734861124128,0.1,0.6749659067108517,0.15,0.7415060643796568
64.0,512.0,0.05,0.5358209212621052,0.1,0.6767061849435169,0.15,0.7329579304765771
128.0,64.0,0.05,0.6556693464517592,0.1,0.7680382579565047,0.15,0.8310806972009164
64.0,576.0,0.05,0.5357690431453562,0.1,0.6744552541662143,0.15,0.7372768327532483
128.0,128.0,0.05,0.6875056773424147,0.1,0.8092061926921207,0.15,0.8427981977109555
64.0,640.0,0.05,0.5353775620460509,0.1,0.6717108686765034,0.15,0.7333686616685656
128.0,192.0,0.05,0.7081579003069134,0.1,0.8113182253307765,0.15,0.8515756071349722
128.0,256.0,0.05,0.7066806157430011,0.1,0.8159869660933811,0.15,0.8428361680772569
128.0,320.0,0.05,0.7231428225835164,0.1,0.8158777654170989,0.15,0.846791532304552
128.0,384.0,0.05,0.7221179703871408,0.1,0.8121780223316615,0.15,0.8447342448764378
192.0,64.0,0.05,0.7215259803666006,0.1,0.8236599465211231,0.15,0.8586507520557922
128.0,448.0,0.05,0.7215724104926698,0.1,0.8160439275559923,0.15,0.8473219694914642
192.0,128.0,0.05,0.7631114787525599,0.1,0.847439302338494,0.15,0.882745819327272
128.0,512.0,0.05,0.7225023582577704,0.1,0.8122435460488,0.15,0.8498849140273199
128.0,576.0,0.05,0.7227725452846949,0.1,0.8082381553120082,0.15,0.8539582476203825
192.0,192.0,0.05,0.7733558063153865,0.1,0.8601282481794001,0.15,0.8776374314547567
128.0,640.0,0.05,0.7223678131898243,0.1,0.8088411887486775,0.15,0.8559822153162074
192.0,256.0,0.05,0.7758080959320066,0.1,0.859308987855911,0.15,0.8778892917397582
192.0,320.0,0.05,0.7887150843938191,0.1,0.8554112248950533,0.15,0.8866943547755112
256.0,64.0,0.05,0.7585283368825911,0.1,0.8539893974860507,0.15,0.8783687044073034
192.0,384.0,0.05,0.7884682328612714,0.1,0.8553855948977998,0.15,0.8905614845056103
192.0,448.0,0.05,0.788628960412646,0.1,0.85766939889817,0.15,0.8913135192171396
256.0,128.0,0.05,0.8020715788006781,0.1,0.8789305885632831,0.15,0.8878951823269878
192.0,512.0,0.05,0.7873223887549504,0.1,0.8582353591918943,0.15,0.8920295738879546
192.0,576.0,0.05,0.7873591081595713,0.1,0.8609743765842766,0.15,0.8921822729751734
256.0,192.0,0.05,0.8127296964327492,0.1,0.8790183398458691,0.15,0.8953796492682563
192.0,640.0,0.05,0.7868454853693643,0.1,0.8642188045713636,0.15,0.8925019958872854
256.0,256.0,0.05,0.8229934299985566,0.1,0.8769281829396882,0.15,0.9042069867805198
320.0,64.0,0.05,0.7787660757700601,0.1,0.8656161030133565,0.15,0.8954607998883284
256.0,320.0,0.05,0.821924308935801,0.1,0.8801604310671487,0.15,0.9116136586224592
256.0,384.0,0.05,0.8225740657912358,0.1,0.8849576115608213,0.15,0.9117938854076245
320.0,128.0,0.05,0.8258313934008279,0.1,0.8859378099441527,0.15,0.9047120588797111
256.0,448.0,0.05,0.8292318100020997,0.1,0.8861443826130456,0.15,0.9120465586425136
256.0,512.0,0.05,0.8291006709138551,0.1,0.8919413511951763,0.15,0.9119330732910721
320.0,192.0,0.05,0.8356412914064194,0.1,0.8906266424391004,0.15,0.9117587996117863
256.0,576.0,0.05,0.8284673646644307,0.1,0.8921443312256422,0.15,0.9147635212651006
256.0,640.0,0.05,0.8279579877853392,0.1,0.8927182356516519,0.15,0.9152288790102359
320.0,256.0,0.05,0.8426596721013386,0.1,0.893068214257558,0.15,0.9206639395819771
320.0,320.0,0.05,0.8485105037689208,0.1,0.898117144902547,0.15,0.9220125410291884
320.0,384.0,0.05,0.8480643563800386,0.1,0.903373426861233,0.15,0.9237088686154213
320.0,448.0,0.05,0.853292317617507,0.1,0.9086670194353373,0.15,0.925161775457796
320.0,512.0,0.05,0.8528175950050353,0.1,0.9080862998962401,0.15,0.9273717138502334
320.0,576.0,0.05,0.8544763812312371,0.1,0.9079003334045408,0.15,0.9271971777142811
320.0,640.0,0.05,0.8540213108062743,0.1,0.9114394187927245,0.15,0.9273348207826968
384.0,64.0,0.05,0.8019386066330801,0.1,0.8723514775435127,0.15,0.9006319222626863
384.0,128.0,0.05,0.8409553103976777,0.1,0.8981668286853364,0.15,0.9096431143489886
384.0,192.0,0.05,0.8558779954910276,0.1,0.8992995376940124,0.15,0.9248514724857033
384.0,256.0,0.05,0.8603826993041566,0.1,0.9074067076047259,0.15,0.9290509753757054
384.0,320.0,0.05,0.8654680516984726,0.1,0.9127453300688001,0.15,0.9314146748295538
448.0,64.0,0.05,0.8088516337530952,0.1,0.8794550384793961,0.15,0.9031632589915443
384.0,384.0,0.05,0.8656708178696807,0.1,0.9158898282934116,0.15,0.9347770439744487
384.0,448.0,0.05,0.8666939205593531,0.1,0.9178967702956425,0.15,0.9354779749740789
384.0,512.0,0.05,0.8670989837911391,0.1,0.9198445412847729,0.15,0.9350966524194789
448.0,128.0,0.05,0.8523139215651011,0.1,0.9033919799895511,0.15,0.9165411903744652
384.0,576.0,0.05,0.8721293490610004,0.1,0.9220680336893339,0.15,0.9346103144934802
448.0,192.0,0.05,0.8659553906274219,0.1,0.9085846325707813,0.15,0.9317522536720128
448.0,256.0,0.05,0.8717480159941172,0.1,0.9178882553463888,0.15,0.9359130783686562
384.0,640.0,0.05,0.8723559644487168,0.1,0.9226978487438624,0.15,0.9343003637996721
448.0,320.0,0.05,0.8756458759307859,0.1,0.9250272455669583,0.15,0.9385804272202588
448.0,384.0,0.05,0.8804206810300311,0.1,0.9268998153625971,0.15,0.941521696733209
512.0,64.0,0.05,0.8189750214417774,0.1,0.8898962289094923,0.15,0.9012369094071564
448.0,448.0,0.05,0.8809319158800604,0.1,0.9284145167084777,0.15,0.9415354047502791
512.0,128.0,0.05,0.8655034005641935,0.1,0.9038541465997694,0.15,0.9283028267048022
448.0,512.0,0.05,0.8859133436566305,0.1,0.9289859306244621,0.15,0.9402061896349387
512.0,192.0,0.05,0.8790892859299976,0.1,0.9174537327554488,0.15,0.9369749345897157
448.0,576.0,0.05,0.8868813514709472,0.1,0.9304941646636476,0.15,0.9410555400545636
448.0,640.0,0.05,0.8876525788080122,0.1,0.9300170058295838,0.15,0.9404774822255292
512.0,256.0,0.05,0.8840180933475492,0.1,0.9265592942635217,0.15,0.9404647129553335
512.0,320.0,0.05,0.8887427051862079,0.1,0.9310686588287352,0.15,0.9455742659392181
576.0,64.0,0.05,0.8344931734932791,0.1,0.8940376065395494,0.15,0.9071988823973104
512.0,384.0,0.05,0.8897562821706133,0.1,0.93314829799864,0.15,0.9459102595293964
512.0,448.0,0.05,0.8946596156983146,0.1,0.9343937748954407,0.15,0.9448777430902714
576.0,128.0,0.05,0.8746473877518263,0.1,0.9094836535277188,0.15,0.9329905725800943
512.0,512.0,0.05,0.8956748992204664,0.1,0.9354973832766214,0.15,0.9456274686036286
576.0,192.0,0.05,0.8877275902547952,0.1,0.9235841256600837,0.15,0.9401461388021503
512.0,576.0,0.05,0.8956381568202264,0.1,0.9370959467358057,0.15,0.944475283838594
576.0,256.0,0.05,0.8914968481770266,0.1,0.931175770582976,0.15,0.9463463300540125
512.0,640.0,0.05,0.8990142742792764,0.1,0.937563379605611,0.15,0.9437982241312664
576.0,320.0,0.05,0.8968016836378307,0.1,0.9340192653514718,0.15,0.9482675717200761
640.0,64.0,0.05,0.8410849173863728,0.1,0.8959126472473143,0.15,0.9106936278166595
576.0,384.0,0.05,0.900999116308895,0.1,0.9375720848271875,0.15,0.947923948081269
576.0,448.0,0.05,0.9016966693615786,0.1,0.9397487791757734,0.15,0.9474923090679657
640.0,128.0,0.05,0.8787346879641214,0.1,0.9134588638941445,0.15,0.9382443957858616
640.0,192.0,0.05,0.8915166722403631,0.1,0.928101274702284,0.15,0.9442196363284264
576.0,512.0,0.05,0.9052038192749021,0.1,0.940118454120777,0.15,0.9477223879025307
576.0,576.0,0.05,0.9061844751177499,0.1,0.9408499478312674,0.15,0.9475840571594937
576.0,640.0,0.05,0.9066332711113821,0.1,0.9406367054692019,0.15,0.948998722029321
640.0,256.0,0.05,0.899201730887095,0.1,0.9368548790613809,0.15,0.9503129676536278
640.0,320.0,0.05,0.9035905996958413,0.1,0.9412349065144855,0.15,0.9504319650155527
640.0,384.0,0.05,0.9084292915132309,0.1,0.9427772627936468,0.15,0.9497001436021594
640.0,448.0,0.05,0.9098136992681591,0.1,0.94374900772458,0.15,0.9501980978345115
640.0,512.0,0.05,0.912666618824005,0.1,0.9448566039403278,0.15,0.9501534921151621
640.0,576.0,0.05,0.9137188946759257,0.1,0.9450503631874365,0.15,0.9515599851255063
640.0,640.0,0.05,0.9145498275756835,0.1,0.9442145824432372,0.15,0.9515238867865669
