width,height,noise_1,noise_1_coef,noise_2,noise_2_coef,noise_3,noise_3_coef
64.0,64.0,0.05,0.31721576285193526,0.1,0.501168658124245,0.15,0.604575787706921
64.0,128.0,0.05,0.30909963336924723,0.1,0.5293153128151642,0.15,0.6221020173788199
64.0,192.0,0.05,0.3894148791568824,0.1,0.5264141302725254,0.15,0.6503500979926843
64.0,256.0,0.05,0.3857498985992865,0.1,0.5232902031248852,0.15,0.6516850741805477
64.0,320.0,0.05,0.38527149965778906,0.1,0.5683009045241897,0.15,0.6465677674386954
128.0,64.0,0.05,0.5227640063318697,0.1,0.6314951465311658,0.15,0.6924615098686789
64.0,384.0,0.05,0.38354506253754284,0.1,0.5689955035529985,0.15,0.6396570259420944
64.0,448.0,0.05,0.38197446732346524,0.1,0.5672309094842743,0.15,0.6419681556533507
64.0,512.0,0.05,0.3822406617572557,0.1,0.5653001368801305,0.15,0.6421336597198178
128.0,128.0,0.05,0.5536609241186036,0.1,0.6885765144265625,0.15,0.7847349677700721
64.0,576.0,0.05,0.38143105888572376,0.1,0.5641507892409092,0.15,0.6400836217971043
64.0,640.0,0.05,0.38075651156810336,0.1,0.5649960278172451,0.15,0.6410493012225327
128.0,192.0,0.05,0.5391683686338125,0.1,0.7341372823051157,0.15,0.7977075369664589
192.0,64.0,0.05,0.5542835324583922,0.1,0.6667570437258404,0.15,0.7590498826224501
128.0,256.0,0.05,0.5894148360964546,0.1,0.74742707417411,0.15,0.8055103812829836
128.0,320.0,0.05,0.5863425186831445,0.1,0.7610613440844873,0.15,0.807184461769579
192.0,128.0,0.05,0.6228402861229333,0.1,0.7623184472603503,0.15,0.8055673456590635
128.0,384.0,0.05,0.5856328519820444,0.1,0.7571311046159354,0.15,0.814724203942584
128.0,448.0,0.05,0.5832015602525542,0.1,0.7569794614372235,0.15,0.8149666615984609
192.0,192.0,0.05,0.6550273289402919,0.1,0.7905061832489173,0.15,0.8256646879232322
128.0,512.0,0.05,0.5808502106587099,0.1,0.7549228124943502,0.15,0.8117664782288947
128.0,576.0,0.05,0.5797176418591975,0.1,0.7543433332070545,0.15,0.8200152018552138
192.0,256.0,0.05,0.6900660899657995,0.1,0.8084214177244414,0.15,0.8415712547241051
128.0,640.0,0.05,0.6318726873355974,0.1,0.752182351489314,0.15,0.8199479441862753
256.0,64.0,0.05,0.5459355533244127,0.1,0.6923309028854928,0.15,0.7701148652631522
192.0,320.0,0.05,0.6815853887447945,0.1,0.8157093178934851,0.15,0.8521662809078602
