width,height,noise_1,noise_1_coef,noise_2,noise_2_coef,noise_3,noise_3_coef
64.0,64.0,0.05,0.9758565574884412,0.1,1.2997875610987344,0.15,1.3736666352660567
64.0,192.0,0.05,1.034487701124615,0.1,1.3051186998685198,0.15,1.461766678609966
128.0,64.0,0.05,1.2952865411837893,0.1,1.5197391311327613,0.15,1.6262707886872467
64.0,320.0,0.05,1.0419851541519163,0.1,1.3208168745040891,0.15,1.4609086955035175
64.0,448.0,0.05,1.0424992867878502,0.1,1.3170010986782252,0.15,1.45868977541646
128.0,192.0,0.05,1.400520735316806,0.1,1.5778544876310556,0.15,1.6658061816368575
64.0,576.0,0.05,1.042793856726752,0.1,1.3290909705338652,0.15,1.4651276937728068
64.0,128.0,0.05,0.9989781926075616,0.1,1.3242740184068678,0.15,1.4458661829983745
64.0,256.0,0.05,1.0408154999216395,0.1,1.3116390754779177,0.15,1.4494539410979659
128.0,320.0,0.05,1.404032508532206,0.1,1.5953224897384641,0.15,1.66783403467249
128.0,128.0,0.05,1.3602477808793383,0.1,1.559235279758771,0.15,1.6516326754181472
64.0,384.0,0.05,1.0356648100747,0.1,1.3317566778924725,0.15,1.4510303367803128
64.0,512.0,0.05,1.0442659258842466,0.1,1.325515160957972,0.15,1.4726210523534704
64.0,640.0,0.05,1.0395545760790506,0.1,1.3511377573013303,0.15,1.4690459216082539
128.0,256.0,0.05,1.3984521230061846,0.1,1.5782915055751798,0.15,1.6700203771944397
192.0,64.0,0.05,1.428237226274278,0.1,1.6200921601719322,0.15,1.681235984519676
128.0,448.0,0.05,1.4035125573476153,0.1,1.611983492260887,0.15,1.6639050983247303
128.0,384.0,0.05,1.400452355543772,0.1,1.6048810548252526,0.15,1.66393886377782
192.0,192.0,0.05,1.5368152547765657,0.1,1.6744642345993603,0.15,1.7380247390809866
128.0,576.0,0.05,1.4292028215196393,0.1,1.6009063632399942,0.15,1.6786987398877558
192.0,128.0,0.05,1.4949484003914724,0.1,1.6595361961258779,0.15,1.7295223695260509
192.0,320.0,0.05,1.5570211410522459,0.1,1.6936855845981171,0.15,1.740374270780587
256.0,64.0,0.05,1.4691937714815138,0.1,1.6665109743674593,0.15,1.7040378517574732
192.0,448.0,0.05,1.5576239616151837,0.1,1.6943040348234628,0.15,1.7392375481822504
128.0,512.0,0.05,1.4018019040425616,0.1,1.6038034111261366,0.15,1.6789571002677635
192.0,256.0,0.05,1.5220873885684538,0.1,1.68878071837955,0.15,1.7299947915253817
192.0,576.0,0.05,1.576096481747097,0.1,1.6971900139325928,0.15,1.7470164881158103
256.0,128.0,0.05,1.5722615023454027,0.1,1.720324282844861,0.15,1.7340560754140217
256.0,192.0,0.05,1.5974415673149953,0.1,1.7323159509234953,0.15,1.7665191932960793
128.0,640.0,0.05,1.4273395140965777,0.1,1.610949138800303,0.15,1.6774733861287436
192.0,384.0,0.05,1.547509873354876,0.1,1.7028921180301237,0.15,1.7486911742284956
320.0,64.0,0.05,1.5484741330146787,0.1,1.6909845670064287,0.15,1.733986713268139
